"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2982,3136,153,2648,2922,159,2681,2836,156
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2797,3032,151,3292,3655,149,3151,3425,141
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",358,145,182,564,215,175,715,317,160,774,370,175
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,1692,1192,168,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,1938,2934,172,2812,2498,171,4341,3910,167
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",987,510,169,1218,740,170,1430,1035,171,1460,930,168
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2685,3683,152,3340,4562,156,3375,4696,153
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,734,469,151,1026,705,157,1089,824,169
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2083,2429,160,2381,2844,159,2503,3061,161
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2477,2745,143,2233,2509,143,2332,2511,138
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2865,2946,154,2936,3067,152,3086,3132,153
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2032,1744,169,2287,2104,179,1887,1612,189
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",751,403,186,972,580,175,974,582,166,1100,633,170
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,1809,2712,152,1965,2099,179,2470,2916,180
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",3002,3539,129,4802,5805,162,4037,4464,158,3684,4504,132
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2561,2620,146,2564,2624,155,2577,2653,163
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,588,338,137,510,464,138,765,537,146
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",562,277,144,653,353,135,738,436,122,716,449,152
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,4620,5186,162,4889,5913,150,5227,6296,178
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,1201,465,169,1148,534,183
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,798,1282,163,2119,1549,179,2407,1947,158
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1361,755,183
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",2538,2588,146,2244,2391,141,2638,2939,137,2638,2897,135
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2791,3701,148,2847,4205,147,3092,4528,144
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",906,536,161,1040,604,142,1146,685,149,1392,777,163
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,1974,1604,158,1802,1493,158,1899,1547,168
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",545,224,187,781,390,172,646,320,151,657,349,167
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1085,547,187
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",748,325,178,725,494,161,1081,723,153,1209,820,167
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",1921,1319,177,1963,1465,176,2159,1816,169,2064,1685,179
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",2194,1870,164,2449,2212,147,2338,2200,156,2420,2233,150
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2150,2590,163,2328,2879,166,2672,3355,166
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,3704,5312,145,4150,6177,157
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,1354,779,167,NA,NA,NA,1100,658,161
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Technicians and associate professionals","From 50 to 59 years","Males",2752,3160,152,2848,3214,147,2555,2700,150,2418,2937,153
