"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",195,79,185,229,87,168,314,139,149,NA,NA,NA
"Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",555,287,174,NA,NA,NA,902,653,179,945,602,177
"Denmark",1846,2377,111,1379,1892,105,NA,NA,NA,1647,2291,102
"Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland",NA,NA,NA,2108,2458,165,NA,NA,160,1471,1799,165
"France",NA,NA,NA,NA,NA,NA,1392,1564,160,1370,1476,156
"Germany",1459,1510,168,1174,1207,153,1357,1418,160,1612,1636,171
"Greece",843,704,158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary",518,278,187,521,311,173,729,436,169,919,529,170
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",1580,1862,146,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italy",1558,1463,179,NA,NA,NA,1438,1471,164,NA,NA,NA
"Latvia",262,132,165,440,253,159,453,411,155,NA,NA,NA
"Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",NA,NA,NA,NA,NA,NA,1672,2023,170,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",773,789,99,821,875,112,1044,1163,120,1071,1176,117
"Norway",NA,NA,NA,1708,2265,136,2173,3210,161,2451,3590,158
"Poland",566,335,189,NA,NA,NA,702,420,169,938,524,184
"Portugal",NA,NA,NA,763,620,173,874,725,173,976,795,167
"Romania",236,97,186,284,142,174,395,196,143,454,242,184
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",NA,NA,NA,NA,NA,NA,724,485,166,915,620,175
"Slovenia",NA,NA,NA,1147,856,176,881,741,149,1288,1052,181
"Spain",1047,892,176,1367,1235,164,1256,1182,165,1254,1158,153
"Sweden",NA,NA,NA,1732,2087,174,1871,2314,176,2297,2884,175
"Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,2631,3916,176
"Turkey",NA,NA,NA,751,432,202,NA,NA,NA,859,514,221
"United Kingdom",1547,1776,173,1779,2008,180,1583,1673,185,1493,1814,179
