"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Service and sales workers","Total","Total",1291,1288,147,1302,1369,143,1298,1433,137,1368,1448,130
"Belgium","Services of the business economy","Service and sales workers","Total","Total",1505,1507,141,1526,1654,137,1666,1849,133,1753,1906,133
"Bulgaria","Services of the business economy","Service and sales workers","Total","Total",208,84,178,303,115,164,453,201,157,543,260,177
"Croatia","Services of the business economy","Service and sales workers","Total","Total",NA,NA,NA,NA,NA,NA,1052,741,170,NA,NA,NA
"Cyprus","Services of the business economy","Service and sales workers","Total","Total",1212,1111,170,802,1214,171,1375,1221,171,1260,1135,171
"Czech Rep.","Services of the business economy","Service and sales workers","Total","Total",608,315,170,735,447,168,787,570,166,878,559,165
"Denmark","Services of the business economy","Service and sales workers","Total","Total",1048,1350,94,1218,1670,97,1471,2009,98,1304,1815,86
"Estonia","Services of the business economy","Service and sales workers","Total","Total",488,256,181,655,419,173,725,498,163,862,652,172
"Finland","Services of the business economy","Service and sales workers","Total","Total",1188,1408,133,1306,1523,131,1549,1850,135,1638,2004,136
"France","Services of the business economy","Service and sales workers","Total","Total",1382,1387,134,1414,1567,142,1508,1695,141,1770,1906,143
"Germany","Services of the business economy","Service and sales workers","Total","Total",1448,1498,132,1386,1425,124,1410,1473,126,1491,1513,122
"Greece","Services of the business economy","Service and sales workers","Total","Total",1011,844,163,1308,1123,167,1272,1171,154,1119,956,147
"Hungary","Services of the business economy","Service and sales workers","Total","Total",534,286,181,599,358,176,763,456,159,1062,611,175
"Iceland","Services of the business economy","Service and sales workers","Total","Total",1157,1515,132,1372,2057,130,1397,1493,139,1330,1570,121
"Ireland","Services of the business economy","Service and sales workers","Total","Total",1193,1406,120,1510,1825,138,1680,1857,137,1556,1903,124
"Italy","Services of the business economy","Service and sales workers","Total","Total",1503,1412,162,1526,1561,151,1521,1557,153,1527,1572,156
"Latvia","Services of the business economy","Service and sales workers","Total","Total",344,174,170,504,290,169,423,385,147,663,465,155
"Lithuania","Services of the business economy","Service and sales workers","Total","Total",416,205,175,525,283,169,577,341,159,686,430,173
"Luxembourg","Services of the business economy","Service and sales workers","Total","Total",1767,1808,167,1645,1846,155,1727,2089,152,1968,2371,164
"Macedonia","Services of the business economy","Service and sales workers","Total","Total",NA,NA,NA,NA,NA,NA,881,341,166,667,310,178
"Malta","Services of the business economy","Service and sales workers","Total","Total",979,707,141,503,808,141,1130,826,135,1182,956,133
"Montenegro","Services of the business economy","Service and sales workers","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,789,438,179
"Netherlands","Services of the business economy","Service and sales workers","Total","Total",1280,1305,117,1135,1210,110,1077,1200,99,1103,1211,97
"Norway","Services of the business economy","Service and sales workers","Total","Total",1241,1813,108,1462,1938,107,1404,2073,100,1538,2253,101
"Poland","Services of the business economy","Service and sales workers","Total","Total",589,348,187,610,355,167,798,477,162,991,553,175
"Portugal","Services of the business economy","Service and sales workers","Total","Total",789,604,168,857,697,166,947,785,157,937,763,157
"Romania","Services of the business economy","Service and sales workers","Total","Total",245,101,187,363,181,177,504,250,166,543,288,178
"Serbia","Services of the business economy","Service and sales workers","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,734,370,182
"Slovakia","Services of the business economy","Service and sales workers","Total","Total",671,292,173,509,347,169,748,500,161,907,615,168
"Slovenia","Services of the business economy","Service and sales workers","Total","Total",1014,696,162,1104,824,180,1185,997,165,1237,1010,172
"Spain","Services of the business economy","Service and sales workers","Total","Total",1335,1138,169,1251,1130,153,1313,1235,154,1327,1225,146
"Sweden","Services of the business economy","Service and sales workers","Total","Total",1184,1482,124,1519,1831,136,1614,1997,133,1790,2248,129
"Switzerland","Services of the business economy","Service and sales workers","Total","Total",NA,NA,NA,NA,NA,NA,1902,2727,135,2085,3105,126
"Turkey","Services of the business economy","Service and sales workers","Total","Total",NA,NA,NA,725,417,198,867,536,200,850,508,196
"United Kingdom","Services of the business economy","Service and sales workers","Total","Total",959,1101,110,1012,1142,112,1080,1141,116,1054,1280,117
