"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,799,840,64,991,1094,67,1133,1199,71
"Belgium",NA,NA,NA,1910,2070,122,2216,2460,122,2434,2645,121
"Bulgaria",369,150,161,459,175,150,613,272,147,730,350,163
"Croatia",NA,NA,NA,NA,NA,NA,1826,1286,163,NA,NA,NA
"Cyprus",NA,NA,NA,914,1383,164,1707,1516,167,1735,1563,156
"Czech Rep.",590,305,136,867,527,144,1111,804,158,1262,804,160
"Denmark",NA,NA,NA,2086,2861,127,2548,3480,132,2670,3715,131
"Estonia",NA,NA,NA,552,353,146,745,512,141,881,666,157
"Finland",NA,NA,NA,1681,1961,140,1956,2337,144,2164,2646,146
"France",NA,NA,NA,1923,2131,119,2149,2415,126,2368,2551,131
"Germany",NA,NA,NA,1430,1470,89,1541,1610,95,1698,1723,100
"Greece",NA,NA,NA,2029,1741,161,2211,2035,157,2236,1910,157
"Hungary",710,380,159,968,578,152,1047,625,139,1181,679,147
"Iceland",NA,NA,NA,1516,2274,147,1457,1556,143,1804,2129,140
"Ireland",1469,1731,102,1806,2183,115,2162,2390,123,1785,2182,117
"Italy",NA,NA,NA,2095,2143,117,2376,2431,128,2272,2338,127
"Latvia",NA,NA,NA,576,331,158,527,479,149,779,546,157
"Lithuania",441,217,140,641,347,143,755,446,134,835,523,150
"Luxembourg",NA,NA,NA,2924,3282,123,2485,3006,136,2888,3478,130
"Macedonia",NA,NA,NA,NA,NA,NA,1402,543,168,1227,571,182
"Malta",NA,NA,NA,648,1041,141,1508,1103,130,1535,1241,135
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1437,797,176
"Netherlands",1087,1109,79,1164,1241,88,1364,1519,88,1617,1775,97
"Norway",NA,NA,NA,2120,2811,126,2149,3173,119,2471,3620,121
"Poland",1142,675,169,1088,633,126,1417,847,136,1719,960,166
"Portugal",NA,NA,NA,1341,1090,160,1440,1194,151,1353,1102,153
"Romania",704,290,175,938,468,163,978,485,156,1120,595,170
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1357,685,181
"Slovakia",499,217,146,558,380,132,949,635,135,1138,772,154
"Slovenia",3022,2075,178,3128,2335,176,3122,2626,166,3039,2481,173
"Spain",1318,1123,146,1429,1290,131,1559,1467,123,1690,1560,129
"Sweden",1465,1834,142,1756,2116,140,1982,2452,144,2301,2890,143
"Switzerland",NA,NA,NA,NA,NA,NA,1913,2744,108,2303,3429,106
"Turkey",NA,NA,NA,1938,1115,195,1665,1029,192,1748,1045,190
"United Kingdom",1077,1237,99,1313,1482,100,1294,1368,100,1345,1634,107
