"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,2631,2767,130,2276,2512,120,2516,2663,122
"Belgium",NA,NA,NA,2395,2596,99,2894,3213,121,3103,3373,118
"Bulgaria",423,172,181,660,252,172,860,382,161,950,455,175
"Croatia",NA,NA,NA,NA,NA,NA,1783,1256,157,NA,NA,NA
"Cyprus",NA,NA,NA,1807,2735,150,3469,3081,140,2785,2509,143
"Czech Rep.",1047,541,162,1305,794,161,1444,1045,167,1548,986,162
"Denmark",NA,NA,NA,2825,3875,144,3012,4113,145,2968,4130,142
"Estonia",NA,NA,NA,943,602,143,1139,782,134,1252,946,145
"Finland",NA,NA,NA,2582,3012,158,2825,3375,155,3016,3689,156
"France",NA,NA,NA,2598,2879,141,2412,2710,138,2587,2786,139
"Germany",NA,NA,NA,3422,3518,149,3192,3335,143,3429,3480,143
"Greece",NA,NA,NA,2359,2025,139,2157,1985,139,2084,1781,145
"Hungary",888,476,187,1202,718,175,1270,758,165,1536,884,169
"Iceland",NA,NA,NA,2193,3288,156,1854,1980,153,2165,2555,149
"Ireland",2631,3102,112,3386,4093,130,3982,4403,128,3386,4140,120
"Italy",NA,NA,NA,2302,2355,101,2895,2962,112,2890,2974,108
"Latvia",NA,NA,NA,918,527,149,676,614,138,966,677,150
"Lithuania",655,323,129,853,461,131,991,586,131,1047,656,139
"Luxembourg",NA,NA,NA,4242,4762,148,4017,4859,143,5054,6087,157
"Macedonia",NA,NA,NA,NA,NA,NA,1499,580,166,1301,605,181
"Malta",NA,NA,NA,854,1372,135,1975,1444,122,2244,1815,144
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1437,797,174
"Netherlands",2495,2545,126,2183,2326,124,2499,2784,121,2526,2774,119
"Norway",NA,NA,NA,2869,3803,143,2752,4064,136,3064,4488,137
"Poland",1071,633,119,1152,669,115,1400,837,113,1732,967,125
"Portugal",NA,NA,NA,2663,2164,150,2478,2054,148,2317,1887,153
"Romania",658,270,188,1011,505,177,964,478,167,1139,605,181
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1316,664,170
"Slovakia",810,352,172,757,516,158,1153,772,151,1377,934,161
"Slovenia",2504,1720,165,2570,1919,176,2510,2112,163,2493,2036,176
"Spain",2237,1907,146,2400,2167,137,2512,2364,136,2502,2310,135
"Sweden",NA,NA,NA,2237,2696,152,2282,2823,152,2650,3327,155
"Switzerland",NA,NA,NA,NA,NA,NA,3104,4452,115,3440,5121,123
"Turkey",NA,NA,NA,1559,897,185,1950,1205,183,2403,1437,187
"United Kingdom",3258,3741,131,3545,4001,131,3037,3209,135,2842,3452,136
