"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,1189,1250,172,903,996,130,1055,1116,132
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,864,936,101,1627,1807,143,1811,1968,142
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",240,97,183,323,123,171,489,217,164,504,241,182
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,670,1014,165,NA,NA,NA,NA,NA,NA
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",528,273,169,597,363,163,731,529,179,751,479,173
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,1983,2719,145,1969,2689,127,1801,2506,114
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,489,313,167,582,400,157,763,577,178
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,1362,1589,161,1455,1738,159,1557,1904,160
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,1377,1526,144,919,1033,127,1287,1386,132
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,1175,1208,118,1128,1178,127,1099,1115,118
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,NA,NA,NA,1276,1174,160,NA,NA,NA
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",519,278,181,625,373,171,680,406,161,729,419,164
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",1258,1483,140,1453,1756,138,1413,1563,139,1379,1686,127
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,1253,1282,143,1385,1417,162,1373,1413,160
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,412,237,171,326,296,149,786,551,159
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",308,151,171,413,223,164,NA,NA,NA,636,399,176
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,NA,NA,NA,848,328,168,NA,NA,NA
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",1205,1229,112,1107,1180,115,1036,1155,101,1059,1164,102
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,1791,2375,144,1804,2664,132,1974,2892,134
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",660,390,181,587,341,166,627,375,161,785,438,174
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,789,641,168,821,681,168,836,681,173
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",296,122,187,444,222,179,501,248,170,620,329,184
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,NA,NA,NA,NA,NA,NA,636,321,183
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",411,179,168,347,237,154,620,415,150,719,487,167
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",863,593,159,1002,748,177,1195,1005,162,1125,919,172
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",882,751,174,990,894,159,1119,1053,148,1184,1093,165
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,1485,1789,156,1636,2023,157,1971,2475,162
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,NA,NA,NA,2066,2963,130,1864,2775,135
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",NA,NA,NA,553,318,196,NA,NA,NA,821,491,205
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Females",1325,1521,131,1331,1502,124,1271,1343,132,1212,1473,119
