"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1483,1480,170,1559,1639,164,1669,1842,159,1869,1977,163
"Belgium",NA,NA,NA,1772,1921,155,2006,2227,149,2405,2614,157
"Bulgaria",320,130,183,NA,NA,177,550,244,169,622,298,184
"Croatia",NA,NA,NA,NA,NA,NA,865,609,170,NA,NA,NA
"Cyprus",817,749,173,695,1052,169,NA,NA,NA,NA,NA,NA
"Czech Rep.",641,331,166,820,498,169,872,631,170,1035,659,170
"Denmark",2067,2662,145,2088,2863,140,2363,3228,134,2498,3475,140
"Estonia",597,313,186,706,451,176,821,564,171,1046,791,186
"Finland",1550,1838,167,1809,2110,167,2075,2479,166,2324,2842,167
"France",1424,1429,141,1446,1602,148,NA,NA,148,1649,1776,145
"Germany",1737,1797,154,1828,1879,146,1857,1939,147,2005,2035,147
"Greece",1113,929,176,1643,1410,170,1469,1352,172,1337,1142,171
"Hungary",650,348,187,732,437,186,879,525,169,935,538,177
"Iceland",1422,1862,188,1535,2301,181,NA,NA,NA,NA,NA,NA
"Ireland",NA,NA,NA,NA,NA,NA,2184,2415,159,2442,2986,166
"Italy",1341,1260,168,1451,1485,162,1551,1587,161,1681,1730,174
"Latvia",543,274,179,616,354,175,475,432,158,733,514,166
"Lithuania",528,260,178,660,357,175,NA,NA,NA,903,566,182
"Luxembourg",NA,NA,NA,1654,1857,164,NA,NA,NA,1997,2405,176
"Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,168,571,266,182
"Malta",1254,906,185,563,905,174,NA,NA,NA,1420,1148,165
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1669,1703,154,1319,1406,132,1460,1627,131,1679,1844,128
"Norway",1883,2750,153,2281,3024,154,2384,3520,155,2748,4024,156
"Poland",766,453,187,853,495,179,958,573,172,1225,684,187
"Portugal",730,559,170,747,607,172,725,601,174,810,660,174
"Romania",359,147,188,479,239,181,667,331,175,726,386,189
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,861,434,185
"Slovakia",570,248,172,547,373,170,797,533,164,966,655,172
"Slovenia",896,615,166,948,708,178,1064,895,162,1234,1007,176
"Spain",1283,1093,180,1321,1193,167,1389,1307,170,1533,1415,164
"Sweden",1577,1973,164,1914,2306,166,2148,2656,166,2476,3108,170
"Switzerland",NA,NA,NA,NA,NA,NA,2177,3122,160,2452,3651,161
"Turkey",NA,NA,NA,739,425,202,NA,NA,NA,744,445,200
"United Kingdom",1507,1731,164,1785,2015,171,1517,1603,167,1553,1886,166
