"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",463,462,NA,462,486,62,353,390,40,NA,NA,NA
"Belgium",NA,NA,NA,962,1043,95,1934,2147,160,2280,2478,145
"Bulgaria",226,91,176,285,109,140,NA,NA,147,503,241,159
"Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",556,287,166,646,393,168,720,521,157,939,598,167
"Denmark",1245,1604,88,1795,2462,121,2097,2864,118,2363,3287,128
"Estonia",504,264,NA,637,407,170,682,468,164,859,650,174
"Finland",1292,1532,151,1538,1794,149,1820,2174,160,2046,2502,159
"France",NA,NA,NA,NA,NA,NA,1892,2126,140,1767,1903,153
"Germany",1194,1235,113,1104,1135,91,1339,1399,109,1808,1835,129
"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary",520,279,163,547,327,164,617,368,148,823,473,138
"Iceland",1000,1309,NA,1395,2092,169,1327,1417,153,1556,1836,154
"Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italy",999,938,130,1028,1052,131,1087,1112,120,1432,1474,168
"Latvia",392,198,170,465,267,164,448,407,150,645,453,149
"Lithuania",429,211,164,568,307,158,NA,NA,NA,706,443,163
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,1770,1944,143
"Norway",1594,2328,133,2122,2814,143,2020,2983,138,2183,3198,135
"Poland",427,253,175,NA,NA,146,615,367,147,1047,585,175
"Portugal",819,627,169,NA,NA,173,750,621,174,855,696,175
"Romania",NA,NA,188,NA,NA,NA,679,336,173,451,240,146
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",391,170,141,424,289,163,694,465,150,867,588,168
"Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",1006,858,172,999,902,NA,1204,1132,132,1003,926,123
"Sweden",1340,1677,149,1601,1930,159,1860,2301,NA,2250,2825,159
"Switzerland",NA,NA,NA,NA,NA,NA,1615,2317,107,2602,3874,151
"Turkey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",1000,1148,130,NA,NA,NA,1355,1432,127,1276,1551,145
