"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,3723,3914,168,3765,4155,168,3986,4218,172
"Belgium","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,3171,3437,161,3523,3911,156,3823,4156,161
"Bulgaria","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",523,212,184,729,278,176,1057,469,166,1126,539,181
"Croatia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,NA,NA,NA,1824,1285,170,NA,NA,NA
"Cyprus","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,1994,3018,165,3443,3058,169,3270,2945,170
"Czech Rep.","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",1145,592,170,1497,910,169,1666,1205,170,1927,1228,171
"Denmark","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,3323,4558,158,3958,5405,159,4158,5786,159
"Estonia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,1198,765,170,1451,997,166,1700,1285,179
"Finland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2645,3085,163,2981,3561,163,3180,3889,165
"France","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2697,2989,152,2648,2976,151,2879,3100,149
"Germany","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,3891,4000,158,4127,4311,160,4310,4374,164
"Greece","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,3016,2589,175,3257,2997,171,3066,2619,172
"Hungary","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",1143,613,184,1334,796,179,1421,849,167,1667,959,171
"Iceland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,2920,4378,176,2746,2933,179,3582,4227,177
"Ireland","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",3436,4051,148,4069,4919,172,4387,4851,166,3913,4785,152
"Italy","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,3042,3113,165,3191,3265,166,3274,3370,178
"Latvia","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,926,532,162,800,727,145,1322,927,157
"Lithuania","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",768,378,165,1030,557,155,1161,686,153,1069,670,169
"Luxembourg","Industry, construction and services (except public administration, defense, compulsory social security)","Technicians and associate professionals","From 50 to 59 years","Males",NA,NA,NA,4656,5227,171,4334,5243,168,4458,5369,181
