"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1594,1676,131,1630,1799,128,1883,1993,128
"Belgium",NA,NA,NA,1938,2101,119,2228,2473,124,2368,2574,122
"Bulgaria",333,135,181,509,194,172,732,325,163,815,390,177
"Croatia",NA,NA,NA,NA,NA,NA,1430,1007,163,NA,NA,NA
"Cyprus",NA,NA,NA,1513,2291,156,2923,2596,151,2547,2294,148
"Czech Rep.",853,441,167,1017,618,165,1212,877,170,1239,789,167
"Denmark",NA,NA,NA,2181,2991,140,2643,3609,143,2683,3734,141
"Estonia",NA,NA,NA,749,479,158,982,675,148,1092,826,160
"Finland",NA,NA,NA,1894,2208,159,2196,2623,159,2353,2877,159
"France",NA,NA,NA,1810,2006,134,1806,2030,135,1999,2153,136
"Germany",NA,NA,NA,2031,2088,127,2053,2144,124,2179,2212,122
"Greece",NA,NA,NA,1866,1602,161,1969,1813,154,1896,1620,155
"Hungary",704,378,186,960,573,176,1012,604,165,1188,683,170
"Iceland",NA,NA,NA,1754,2630,147,1643,1754,149,1935,2284,145
"Ireland",2167,2555,112,2686,3247,126,2897,3204,130,2727,3335,123
"Italy",NA,NA,NA,1795,1837,121,2041,2089,130,2017,2077,131
"Latvia",NA,NA,NA,732,421,159,575,523,147,908,637,161
"Lithuania",543,267,158,733,396,152,858,507,146,969,608,154
"Luxembourg",NA,NA,NA,2733,3068,131,2842,3438,129,3391,4083,139
"Macedonia",NA,NA,NA,NA,NA,NA,1298,503,168,1114,518,182
"Malta",NA,NA,NA,728,1169,145,1758,1285,144,1900,1537,149
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1186,658,175
"Netherlands",1591,1623,102,1421,1514,100,1669,1860,100,1846,2027,101
"Norway",NA,NA,NA,2371,3143,132,2327,3437,125,2666,3904,129
"Poland",838,495,155,1057,614,138,1305,780,130,1614,901,143
"Portugal",NA,NA,NA,1743,1416,157,1758,1457,157,1654,1348,161
"Romania",525,216,186,759,379,177,795,394,168,967,514,182
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,530,179
"Slovakia",657,285,174,601,410,163,980,656,155,1190,807,164
"Slovenia",1901,1305,167,1868,1394,177,2001,1683,163,1995,1629,176
"Spain",1786,1522,158,1835,1657,145,1918,1804,143,1929,1780,144
"Sweden",NA,NA,NA,1729,2083,143,1940,2400,148,2312,2902,151
"Switzerland",NA,NA,NA,NA,NA,NA,2166,3106,110,2486,3700,111
"Turkey",NA,NA,NA,1540,886,185,2048,1266,190,2161,1292,192
"United Kingdom",1839,2112,121,2003,2261,122,1942,2053,124,1938,2354,127
