"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",2232,2227,161,2256,2372,162,2274,2510,159,2450,2592,163
"Belgium",2409,2412,176,2395,2596,167,2579,2863,160,2811,3055,166
"Bulgaria",455,184,180,827,315,174,1290,573,164,1504,720,180
"Croatia",NA,NA,NA,NA,NA,NA,1825,1286,168,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,170,2048,1819,171,1836,1654,171
"Czech Rep.",1160,600,166,1435,873,168,1507,1091,168,1671,1064,166
"Denmark",2438,3140,152,2086,2861,133,2210,3018,123,2297,3196,122
"Estonia",1405,736,178,1394,890,168,1536,1055,162,1689,1277,176
"Finland",2117,2510,159,2239,2611,158,2442,2917,156,2536,3102,155
"France",2609,2618,147,2524,2798,168,2359,2651,153,2569,2766,160
"Germany",2617,2708,160,2426,2494,157,2350,2455,153,2732,2773,154
"Greece",1327,1107,169,1595,1369,168,1589,1463,163,1477,1262,167
"Hungary",1465,785,184,1701,1015,181,1818,1086,164,1856,1068,169
"Iceland",NA,NA,NA,2506,3758,155,2414,2578,159,2530,2986,152
"Ireland",2496,2943,152,2375,2871,162,2496,2759,158,2960,3619,133
"Italy",NA,NA,NA,1706,1745,173,1877,1921,168,1975,2033,182
"Latvia",971,490,174,1118,643,167,947,861,155,1445,1013,164
"Lithuania",889,438,173,935,505,166,1332,788,152,1248,783,173
"Luxembourg",3036,3107,172,2760,3099,167,2844,3440,165,2749,3311,181
"Macedonia",NA,NA,NA,NA,NA,NA,1581,612,167,1090,507,183
"Malta",NA,NA,NA,859,1381,166,2777,2031,178,2193,1774,170
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1103,175
"Netherlands",2292,2338,157,1939,2067,139,1984,2211,137,1811,1989,130
"Norway",2703,3948,162,2900,3845,162,2917,4308,156,3165,4635,157
"Poland",1218,720,178,1287,748,172,1439,860,163,1683,940,179
"Portugal",1901,1455,168,1443,1173,164,1574,1305,164,1438,1171,171
"Romania",745,306,184,1056,527,174,1478,732,166,1415,752,181
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1459,736,183
"Slovakia",1015,441,170,983,670,169,1508,1009,162,1650,1119,175
"Slovenia",1839,1263,147,1783,1331,176,1921,1616,159,1965,1605,179
"Spain",1861,1586,178,1791,1618,167,1952,1837,168,1976,1824,167
"Sweden",2147,2687,168,2201,2653,166,2346,2902,169,2658,3338,170
"Switzerland",NA,NA,NA,NA,NA,NA,3322,4764,168,3159,4703,164
"Turkey",NA,NA,NA,1274,733,196,NA,NA,NA,1840,1101,193
"United Kingdom",2877,3304,156,2943,3322,154,2662,2813,157,2522,3064,158
