"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,4034,4242,168,3962,4372,161,4470,4730,166
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,3915,4244,148,4957,5503,154,5210,5663,152
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",541,219,183,924,352,174,1288,572,166,1571,752,179
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,NA,NA,NA,2714,1912,167,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,2937,4445,151,6229,5533,153,4851,4369,149
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",1550,802,171,1790,1088,164,2068,1497,172,2313,1473,169
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,3714,5094,158,4356,5949,158,4496,6255,158
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,1383,884,172,1822,1252,165,1958,1481,178
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,3180,3709,158,3776,4511,158,4055,4959,157
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,3544,3927,154,3414,3836,147,3877,4176,152
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,4122,4238,154,3905,4079,151,6316,6409,164
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,3304,2836,178,3504,3225,168,3169,2707,173
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",1368,733,186,1759,1050,178,1959,1170,169,2110,1214,173
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,3110,4663,172,2921,3120,178,3575,4219,182
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",3786,4464,142,3798,4591,158,3990,4412,155,3527,4312,127
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,4575,4681,151,5207,5329,156,5028,5175,159
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,1258,723,170,997,906,160,1491,1045,175
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",896,441,186,1199,648,171,1512,894,162,1617,1014,172
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,6556,7359,169,6076,7350,160,5938,7152,172
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,NA,NA,NA,2044,792,168,1907,887,183
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,1122,1803,152,2800,2047,153,3330,2693,159
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1882,1044,177
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",3116,3178,135,2996,3193,140,3401,3789,136,3848,4226,143
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,3733,4949,157,3735,5516,155,4183,6126,155
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",1666,985,180,2012,1169,175,2088,1248,164,2597,1450,179
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,3858,3134,160,3524,2921,158,3019,2459,162
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",1021,420,189,1783,890,181,1845,914,171,1963,1043,186
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1680,848,183
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",1209,525,177,1161,792,165,2029,1358,159,2071,1405,167
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",3180,2184,172,3494,2608,176,3524,2965,164,3767,3076,176
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",3434,2926,166,4100,3702,163,3423,3221,156,3600,3324,158
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,3141,3785,166,3373,4173,169,3945,4953,171
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,NA,NA,NA,5330,7644,157,4785,7123,151
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",NA,NA,NA,1987,1143,194,2547,1574,190,2920,1746,190
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","Total","Total",3488,4006,157,3834,4327,157,3492,3691,153,3551,4314,153
