"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",316,128,185,357,136,177,429,191,157,1522,728,184
"Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",625,323,168,739,449,178,879,636,180,1124,716,174
"Denmark",2078,2676,139,2084,2858,145,2193,2995,124,2056,2860,118
"Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland",NA,NA,NA,1474,1719,164,1669,1994,162,1882,2301,165
"France",NA,NA,NA,NA,NA,NA,NA,NA,NA,1891,2036,148
"Germany",1521,1574,149,1648,1695,139,1744,1822,147,2028,2058,152
"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary",507,272,186,539,322,173,646,386,160,912,525,172
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",NA,NA,NA,NA,NA,NA,2439,2697,163,NA,NA,NA
"Italy",NA,NA,NA,NA,NA,NA,1361,1393,163,1258,1294,166
"Latvia",342,172,147,592,340,168,584,530,163,NA,NA,NA
"Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,1489,1204,154
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1844,1881,146,1514,1613,131,1691,1884,129,1863,2046,141
"Norway",NA,NA,NA,NA,NA,NA,2288,3380,151,2692,3942,157
"Poland",690,408,194,733,426,164,834,498,168,982,548,181
"Portugal",NA,NA,NA,929,755,173,854,708,173,957,780,174
"Romania",NA,NA,191,370,185,176,491,243,169,553,294,185
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",NA,NA,NA,503,343,171,617,413,161,657,445,177
"Slovenia",NA,NA,NA,1164,869,NA,1068,898,146,1256,1026,177
"Spain",1283,1094,183,1517,1370,166,1567,1475,158,1753,1618,156
"Sweden",NA,NA,NA,1814,2186,168,2257,2792,175,2417,3035,175
"Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,2985,4443,160
"Turkey",NA,NA,NA,716,412,196,NA,NA,NA,828,495,196
"United Kingdom",NA,NA,NA,NA,NA,NA,1669,1764,174,1454,1766,162
