"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",NA,NA,NA,NA,NA,NA,3855,4279,143,5722,6219,170
"Bulgaria",489,198,145,750,286,161,882,391,145,1047,501,169
"Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",1055,546,150,1330,809,160,1586,1148,160,1985,1264,163
"Denmark",3150,4057,141,3758,5155,154,4198,5733,151,4583,6377,155
"Estonia",751,394,169,937,598,151,1330,914,155,1317,996,162
"Finland",NA,NA,NA,2401,2801,142,3508,4190,155,3558,4351,158
"France",3449,3461,120,3896,4318,144,5092,5723,145,5566,5994,170
"Germany",2895,2995,134,3249,3340,124,2701,2822,113,3519,3571,131
"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary",1029,552,173,1140,680,145,1874,1119,142,2147,1235,133
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italy",NA,NA,NA,NA,NA,NA,4028,4122,155,3400,3499,167
"Latvia",677,342,169,762,438,162,613,557,139,1046,734,150
"Lithuania",580,285,149,693,374,143,625,369,116,955,599,171
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,603,184
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,2716,2982,130
"Norway",2476,3617,154,3409,4520,152,3473,5129,150,4241,6211,153
"Poland",1654,978,184,1016,590,120,1460,872,145,2326,1299,174
"Portugal",NA,NA,NA,NA,NA,NA,2382,1975,148,NA,NA,NA
"Romania",420,173,173,984,491,170,675,334,117,1046,556,151
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,2149,1084,185
"Slovakia",NA,NA,NA,1000,682,147,1415,947,132,1688,1145,159
"Slovenia",NA,NA,NA,NA,NA,NA,3216,2705,161,4325,3532,173
"Spain",NA,NA,NA,NA,NA,NA,3091,2908,161,2953,2726,163
"Sweden",2197,2750,154,2670,3218,159,3057,3781,165,3620,4546,167
"Switzerland",NA,NA,NA,NA,NA,NA,4216,6047,145,4217,6278,130
"Turkey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",NA,NA,NA,3100,3499,138,NA,NA,NA,2991,3633,147
