"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,NA,NA,NA,255,281,48,414,438,53
"Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,554,265,184
"Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",487,252,136,707,430,161,811,587,160,991,631,173
"Denmark",1879,2420,120,NA,NA,NA,1933,2640,118,2039,2837,119
"Estonia",522,273,183,NA,NA,NA,651,448,137,1039,785,180
"Finland",NA,NA,NA,NA,NA,NA,2126,2540,159,2052,2509,155
"France",NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,1185,102
"Germany",794,822,79,805,828,69,855,893,86,786,798,79
"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary",NA,NA,NA,NA,NA,NA,NA,NA,158,856,493,164
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italy",NA,NA,NA,NA,NA,NA,2193,2244,174,1510,1554,161
"Latvia",478,241,177,600,345,175,637,578,160,1022,717,177
"Lithuania",NA,NA,NA,694,375,157,NA,NA,NA,NA,NA,NA
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",NA,NA,NA,844,899,96,891,992,90,1045,1148,80
"Norway",1505,2198,127,1831,2428,141,1698,2507,116,2035,2980,126
"Poland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,749,508,163
"Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden",1314,1644,144,1604,1932,150,1921,2377,159,2014,2530,148
"Switzerland",NA,NA,NA,NA,NA,NA,1384,1985,95,1507,2244,90
"Turkey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,1037,1260,112
