"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry and construction","Managers","60 years or over","Total",6193,6180,161,6311,6636,141,6497,7171,142,7843,8300,157
"Belgium","Industry and construction","Managers","60 years or over","Total",5688,5695,174,5672,6149,164,7001,7773,160,7643,8307,163
"Bulgaria","Industry and construction","Managers","60 years or over","Total",764,310,182,1033,394,175,1540,684,164,1750,838,180
"Croatia","Industry and construction","Managers","60 years or over","Total",NA,NA,NA,NA,NA,NA,3149,2218,168,NA,NA,NA
"Cyprus","Industry and construction","Managers","60 years or over","Total",3502,3210,167,2681,4057,167,5365,4765,167,5554,5003,161
"Czech Rep.","Industry and construction","Managers","60 years or over","Total",2105,1088,158,2700,1642,168,2692,1949,167,3083,1964,164
"Denmark","Industry and construction","Managers","60 years or over","Total",3726,4798,157,4210,5774,158,5331,7280,158,5616,7814,159
"Estonia","Industry and construction","Managers","60 years or over","Total",1214,636,180,1515,968,173,2000,1374,161,2201,1664,175
"Finland","Industry and construction","Managers","60 years or over","Total",3931,4662,156,6232,7267,157,5544,6623,159,5491,6716,156
"France","Industry and construction","Managers","60 years or over","Total",5912,5932,149,8580,9508,168,5690,6394,163,6532,7034,158
"Germany","Industry and construction","Managers","60 years or over","Total",4676,4838,154,6001,6170,146,6521,6812,141,6495,6591,151
"Greece","Industry and construction","Managers","60 years or over","Total",5992,5002,186,6873,5899,171,4895,4505,169,6988,5970,177
"Hungary","Industry and construction","Managers","60 years or over","Total",2276,1220,179,2056,1227,174,2589,1546,153,2711,1560,160
"Iceland","Industry and construction","Managers","60 years or over","Total",NA,NA,NA,3845,5766,165,3445,3679,175,4303,5078,174
"Ireland","Industry and construction","Managers","60 years or over","Total",3398,4007,158,3466,4190,157,4522,4999,158,4427,5413,163
"Italy","Industry and construction","Managers","60 years or over","Total",6380,5992,167,8048,8234,173,8023,8210,167,8406,8653,182
"Latvia","Industry and construction","Managers","60 years or over","Total",1140,575,178,1220,701,167,981,892,149,1380,968,156
"Lithuania","Industry and construction","Managers","60 years or over","Total",1323,651,174,1642,887,169,1516,896,157,2365,1483,176
"Luxembourg","Industry and construction","Managers","60 years or over","Total",NA,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA
"Macedonia","Industry and construction","Managers","60 years or over","Total",NA,NA,NA,NA,NA,NA,3045,1179,168,2095,975,184
"Malta","Industry and construction","Managers","60 years or over","Total",NA,NA,NA,1142,1835,160,3714,2716,153,3364,2721,157
"Montenegro","Industry and construction","Managers","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Industry and construction","Managers","60 years or over","Total",3611,3683,161,4050,4317,151,4817,5367,155,5453,5988,160
"Norway","Industry and construction","Managers","60 years or over","Total",4033,5890,159,4632,6141,157,4855,7170,156,5723,8382,155
"Poland","Industry and construction","Managers","60 years or over","Total",3105,1836,185,3296,1915,167,3280,1960,160,3826,2136,180
"Portugal","Industry and construction","Managers","60 years or over","Total",2365,1811,164,3360,2730,167,4425,3668,168,4269,3477,171
"Romania","Industry and construction","Managers","60 years or over","Total",1677,690,184,2047,1022,176,2776,1376,166,2357,1252,181
"Serbia","Industry and construction","Managers","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,2035,1027,185
"Slovakia","Industry and construction","Managers","60 years or over","Total",2260,982,173,2135,1455,167,2496,1670,159,3056,2072,170
"Slovenia","Industry and construction","Managers","60 years or over","Total",3589,2465,176,4362,3256,176,5349,4500,168,5260,4295,176
"Spain","Industry and construction","Managers","60 years or over","Total",4821,4109,177,6143,5548,169,4513,4246,142,5059,4670,157
"Sweden","Industry and construction","Managers","60 years or over","Total",3433,4296,167,4044,4873,168,4245,5251,168,5005,6284,170
"Switzerland","Industry and construction","Managers","60 years or over","Total",NA,NA,NA,NA,NA,NA,6209,8904,167,6956,10356,171
"Turkey","Industry and construction","Managers","60 years or over","Total",NA,NA,NA,4045,2326,195,4213,2603,188,6626,3963,196
"United Kingdom","Industry and construction","Managers","60 years or over","Total",4040,4639,160,4723,5331,161,4063,4294,160,3879,4713,158
