"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",2204,2199,190,2193,2306,185,2199,2427,177,2477,2621,182
"Belgium",NA,NA,NA,2237,2425,166,2355,2614,158,2539,2760,164
"Bulgaria",385,156,183,508,193,176,693,308,165,744,356,182
"Croatia",NA,NA,NA,NA,NA,NA,1202,847,171,NA,NA,NA
"Cyprus",1460,1338,179,1125,1703,182,1873,1664,180,1615,1455,174
"Czech Rep.",871,450,174,1050,638,175,1104,799,175,1220,777,174
"Denmark",2148,2766,138,2287,3137,137,2663,3637,134,2618,3643,135
"Estonia",720,377,188,987,631,179,1134,779,171,1367,1034,185
"Finland",1878,2227,169,2184,2547,169,2464,2944,168,2577,3152,167
"France",1703,1708,150,1848,2048,157,1798,2020,155,2041,2199,156
"Germany",2323,2404,170,2384,2451,166,2339,2443,165,2454,2490,161
"Greece",1521,1270,183,1884,1617,181,1981,1824,176,1771,1513,172
"Hungary",796,426,187,912,545,184,1060,633,169,1133,652,176
"Iceland",2007,2627,208,2182,3271,204,1888,2017,187,2312,2729,193
"Ireland",2050,2417,172,2519,3045,181,2727,3015,170,2610,3191,161
"Italy",1707,1604,181,1966,2012,180,2033,2080,173,2082,2143,183
"Latvia",536,270,180,686,394,173,605,550,157,925,649,160
"Lithuania",595,293,177,763,412,172,825,488,166,983,617,182
"Luxembourg",2319,2373,183,2400,2694,178,2361,2856,173,2570,3095,184
"Macedonia",NA,NA,NA,NA,NA,NA,963,373,166,821,382,181
"Malta",1629,1176,201,738,1186,189,1816,1328,189,1744,1411,179
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1096,608,180
"Netherlands",2199,2243,168,1998,2129,162,2158,2404,163,1997,2193,148
"Norway",2238,3269,162,2691,3568,163,2755,4069,160,3044,4458,157
"Poland",905,535,188,1018,592,180,1223,731,174,1496,836,188
"Portugal",1002,767,174,1094,889,176,1140,945,176,1156,942,175
"Romania",461,190,190,596,297,180,822,407,172,832,442,185
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1026,517,186
"Slovakia",774,336,172,731,499,172,1002,670,166,1156,784,173
"Slovenia",1169,803,174,1305,974,180,1384,1164,168,1589,1297,180
"Spain",1674,1427,183,1728,1561,169,1784,1678,165,1961,1810,165
"Sweden",1722,2155,170,2066,2490,171,2247,2780,171,2592,3255,172
"Switzerland",NA,NA,NA,NA,NA,NA,2960,4245,176,3317,4938,175
"Turkey",NA,NA,NA,866,498,204,NA,NA,NA,978,585,202
"United Kingdom",2264,2600,191,2431,2744,190,2155,2277,187,2187,2657,189
