"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",469,468,53,385,405,54,438,483,54,685,724,78
"Belgium",NA,NA,NA,1141,1237,115,1834,2036,139,2063,2242,129
"Bulgaria",220,89,170,322,123,144,446,198,152,501,240,160
"Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,1168,1052,171
"Czech Rep.",508,262,155,704,428,168,753,545,162,978,623,168
"Denmark",1731,2229,122,1904,2612,131,2141,2925,123,2261,3145,127
"Estonia",513,268,180,640,409,172,693,476,161,904,684,178
"Finland",1353,1604,151,1689,1969,156,1799,2150,154,2042,2497,158
"France",NA,NA,NA,1865,2067,144,1698,1908,137,1641,1767,129
"Germany",892,923,82,976,1003,80,1258,1314,105,1534,1557,118
"Greece",939,784,153,NA,NA,NA,NA,NA,NA,1204,1028,159
"Hungary",513,275,NA,582,347,163,689,412,151,833,479,147
"Iceland",NA,NA,144,1391,2085,169,1371,1465,158,1636,1930,160
"Ireland",NA,NA,143,1281,1549,134,1624,1795,142,1622,1983,139
"Italy",NA,NA,NA,990,1013,123,1026,1050,118,951,979,113
"Latvia",431,217,171,524,301,168,518,471,157,719,504,160
"Lithuania",438,216,163,576,312,161,560,331,147,753,472,168
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,760,294,170,620,288,184
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",NA,NA,NA,894,953,99,1027,1144,96,1316,1445,107
"Norway",1608,2349,138,1911,2533,139,2051,3030,141,2220,3251,136
"Poland",493,292,179,553,321,146,653,390,144,1132,632,177
"Portugal",NA,NA,NA,661,537,173,813,674,170,881,717,174
"Romania",279,115,187,423,211,153,654,324,165,548,291,161
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",381,165,142,387,264,148,721,483,150,865,587,161
"Slovenia",NA,NA,NA,NA,NA,NA,1150,968,158,1281,1046,177
"Spain",1116,951,171,987,892,138,1121,1055,121,1117,1031,122
"Sweden",1333,1668,147,1654,1993,153,1856,2296,153,2217,2784,158
"Switzerland",NA,NA,NA,NA,NA,NA,1783,2557,126,2065,3074,121
"Turkey",NA,NA,NA,606,349,203,NA,NA,NA,710,425,198
"United Kingdom",1051,1206,133,1080,1219,123,1078,1139,118,1227,1490,140
