"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",3045,3038,139,3070,3228,121,5527,6099,130,4527,4791,133
"Belgium",NA,NA,NA,3917,4247,161,5661,6285,154,6889,7488,164
"Bulgaria",682,276,184,971,370,174,1417,629,161,1899,909,179
"Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,6530,5800,167,NA,NA,NA
"Czech Rep.",1398,723,166,1734,1054,159,2374,1718,169,2516,1603,165
"Denmark",2922,3763,151,3388,4646,154,4038,5514,156,4702,6543,157
"Estonia",989,518,181,1178,753,170,1538,1057,160,1815,1372,176
"Finland",NA,NA,NA,3549,4140,147,4428,5290,150,5004,6120,159
"France",3693,3706,129,4893,5423,165,4100,4607,160,4561,4912,152
"Germany",3387,3504,133,3844,3952,128,4217,4405,124,4968,5042,146
"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary",1735,930,165,2127,1270,170,2371,1416,150,2188,1259,153
"Iceland",NA,NA,NA,2313,3468,171,2943,3143,NA,3813,4500,163
"Ireland",1813,2138,155,2146,2594,146,3065,3389,156,1947,2381,123
"Italy",NA,NA,NA,NA,NA,NA,5417,5543,152,5526,5687,150
"Latvia",723,365,165,1061,609,165,861,783,151,1352,948,165
"Lithuania",855,421,162,1129,610,158,1364,806,166,1960,1229,180
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1703,792,183
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",NA,NA,NA,NA,NA,NA,2666,2970,137,2956,3247,138
"Norway",2930,4280,157,3414,4526,152,3740,5523,153,4274,6259,151
"Poland",2413,1427,184,2655,1543,159,2628,1570,150,3187,1780,177
"Portugal",NA,NA,NA,2184,1775,169,3034,2515,166,3134,2553,169
"Romania",1500,617,NA,1520,759,172,1746,865,163,2290,1217,174
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1838,927,184
"Slovakia",1056,459,175,1849,1260,165,2149,1438,153,2313,1568,163
"Slovenia",NA,NA,NA,NA,NA,NA,5896,4960,152,6192,5056,177
"Spain",NA,NA,NA,NA,NA,NA,3641,3425,154,3650,3369,162
"Sweden",2477,3100,167,3005,3621,155,3575,4422,164,4690,5889,167
"Switzerland",NA,NA,NA,NA,NA,NA,3840,5508,146,4648,6920,152
"Turkey",NA,NA,NA,2359,1357,179,3258,2013,193,4866,2910,191
"United Kingdom",2312,2654,139,2251,2540,138,2257,2385,128,2444,2970,133
