"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1986,1982,181,2038,2143,177,2084,2300,173,2391,2530,175
"Belgium",NA,NA,NA,2184,2367,167,2205,2448,162,2103,2286,169
"Bulgaria",276,112,182,395,151,176,573,254,167,678,324,183
"Croatia",NA,NA,NA,NA,NA,NA,994,700,171,NA,NA,NA
"Cyprus",1135,1041,173,1050,1589,180,1686,1497,182,1423,1281,172
"Czech Rep.",750,388,169,924,562,171,966,699,171,1109,706,171
"Denmark",1814,2337,126,1830,2510,121,2039,2784,114,2048,2850,115
"Estonia",676,354,186,857,547,174,995,684,171,1285,972,187
"Finland",1670,1981,169,1934,2255,168,2119,2531,166,2223,2719,167
"France",1411,1416,146,1501,1664,154,1505,1691,152,1703,1834,153
"Germany",2112,2185,166,2012,2069,160,1802,1882,158,2323,2358,164
"Greece",1091,910,179,1340,1151,179,1488,1369,170,1406,1201,172
"Hungary",704,377,188,804,480,187,910,544,171,1047,602,178
"Iceland",1833,2401,206,1881,2820,192,1694,1810,NA,1790,2112,156
"Ireland",1527,1800,162,1970,2381,174,2121,2345,169,2259,2762,167
"Italy",1444,1356,178,1512,1547,177,1656,1694,168,1768,1820,183
"Latvia",516,260,177,664,382,173,530,481,153,921,646,165
"Lithuania",527,260,177,884,478,175,NA,NA,NA,1023,641,183
"Luxembourg",1947,1993,180,2007,2254,175,2075,2510,173,2394,2884,190
"Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,169,723,336,181
"Malta",1489,1075,201,NA,NA,NA,1549,1133,193,1522,1231,181
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,922,512,175
"Netherlands",1656,1689,161,1696,1808,157,1953,2176,167,1827,2007,155
"Norway",2030,2965,161,2448,3246,162,2590,3825,161,2862,4191,156
"Poland",748,443,189,827,480,180,1080,645,173,1377,769,187
"Portugal",834,638,171,884,718,175,886,734,175,904,737,175
"Romania",315,130,190,425,212,181,683,339,176,717,381,188
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,842,425,186
"Slovakia",691,300,173,633,431,172,875,585,164,1073,727,172
"Slovenia",NA,NA,NA,1067,797,179,1206,1014,166,1407,1149,179
"Spain",1378,1175,183,1510,1363,171,1616,1521,171,1770,1634,171
"Sweden",1657,2074,171,1953,2353,169,2102,2600,169,2481,3115,168
"Switzerland",NA,NA,NA,NA,NA,NA,2406,3451,175,2896,4311,177
"Turkey",NA,NA,NA,701,403,204,NA,NA,NA,852,509,204
"United Kingdom",1821,2091,174,1989,2245,180,1777,1878,180,1803,2190,177
