"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1540,1537,85,1563,1643,86,1278,1411,73,1630,1724,89
"Belgium",2915,2919,156,2631,2852,152,2891,3210,143,3210,3489,160
"Bulgaria",300,122,175,440,168,167,599,266,156,701,336,176
"Croatia",NA,NA,NA,NA,NA,NA,1734,1221,168,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,1986,1764,NA,NA,NA,NA
"Czech Rep.",675,349,151,857,521,163,1072,776,165,1264,805,163
"Denmark",1925,2479,132,2307,3165,144,2661,3633,142,2764,3846,141
"Estonia",591,310,176,703,449,162,883,607,163,1087,822,176
"Finland",1460,1732,149,1909,2226,150,1899,2269,145,2269,2775,157
"France",2107,2115,128,1617,1791,124,2174,2443,143,2395,2579,132
"Germany",2028,2098,112,2246,2309,105,1533,1602,92,2398,2433,122
"Greece",1877,1567,170,2505,2151,173,2594,2388,166,1777,1518,167
"Hungary",689,369,160,762,455,158,1019,608,138,1124,647,138
"Iceland",1619,2120,158,1940,2909,162,1826,1950,158,2197,2593,157
"Ireland",1775,2093,145,1961,2370,147,2441,2699,147,2487,3042,160
"Italy",2528,2374,170,2778,2842,175,2379,2434,162,2718,2798,165
"Latvia",444,224,148,555,319,161,545,495,150,885,620,165
"Lithuania",482,237,161,741,400,167,1013,598,157,774,485,163
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,1449,561,168,1033,481,184
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",2337,2384,143,1974,2104,135,2148,2393,134,2588,2842,145
"Norway",1997,2917,144,2410,3195,146,2521,3723,142,2836,4153,144
"Poland",864,511,182,904,525,149,1255,750,157,1577,880,177
"Portugal",1077,824,169,1181,960,169,1406,1165,168,1261,1027,158
"Romania",528,217,189,551,275,169,710,352,153,902,479,177
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1311,662,187
"Slovakia",483,210,175,609,415,160,968,648,157,1039,705,160
"Slovenia",NA,NA,NA,1394,1040,175,1738,1462,162,2309,1885,176
"Spain",1784,1520,170,1751,1582,139,1636,1539,115,1761,1626,130
"Sweden",1553,1944,155,1838,2215,153,2093,2589,161,2476,3109,164
"Switzerland",NA,NA,NA,NA,NA,NA,3116,4469,154,3213,4783,140
"Turkey",NA,NA,NA,NA,NA,193,1237,764,195,1402,838,189
"United Kingdom",1402,1610,125,1841,2078,136,1592,1682,132,1515,1841,131
