"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",264,107,186,407,155,176,406,180,161,NA,NA,NA
"Croatia","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,1193,840,169,NA,NA,NA
"Cyprus","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",521,270,162,782,475,174,837,606,181,1036,660,172
"Denmark","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",2302,2965,157,2112,2897,144,2288,3125,128,2268,3156,127
"Estonia","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,1580,1842,163,1699,2030,163,1985,2428,164
"France","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,147,1945,2095,149
"Germany","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",1617,1673,154,1728,1777,152,1830,1912,155,1984,2013,148
"Greece","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,181,1469,1261,188,NA,NA,NA,1216,1038,158
"Hungary","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",470,252,183,549,328,177,640,382,164,923,531,173
"Iceland","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Italy","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,1364,1396,160,1651,1699,167
"Latvia","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",315,159,157,586,337,165,345,313,142,867,608,156
"Lithuania","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",1490,1519,126,1561,1664,147,1752,1951,130,2019,2218,152
"Norway","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,2244,2976,152,2353,3475,159,2687,3935,153
"Poland","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",630,372,191,NA,NA,NA,715,427,168,1083,605,181
"Portugal","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,763,620,173,848,703,170,878,715,174
"Romania","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,357,178,176,512,254,169,557,296,185
"Serbia","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,501,341,174,642,430,162,767,520,177
"Slovenia","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,1174,876,181,1269,1067,159,1343,1096,178
"Spain","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",1265,1078,176,1487,1343,156,1413,1329,154,1683,1554,164
"Sweden","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,2183,2741,174
"Switzerland","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,3057,4551,167
"Turkey","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,733,422,198,942,582,201,786,470,201
"United Kingdom","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 40 to 49 years","Total",NA,NA,NA,2064,2329,171,NA,NA,NA,1591,1933,159
