"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1739,1735,178,1694,1781,171,1686,1861,167,1893,2003,166
"Belgium",2093,2096,178,1899,2058,168,2114,2346,164,1955,2125,167
"Bulgaria",206,83,183,286,109,174,415,184,159,494,237,180
"Croatia",NA,NA,NA,NA,NA,NA,839,591,166,NA,NA,NA
"Cyprus",1150,1054,174,859,1300,179,1384,1230,184,1127,1015,169
"Czech Rep.",683,353,173,822,500,175,819,592,173,949,604,173
"Denmark",1497,1927,109,1623,2226,110,1583,2162,93,1678,2335,97
"Estonia",584,306,186,784,501,174,906,623,172,1149,869,184
"Finland",1559,1849,166,1746,2036,166,1999,2388,169,2057,2516,166
"France",1406,1411,150,1183,1312,155,1120,1259,146,1364,1469,151
"Germany",1757,1818,156,1413,1453,150,1629,1702,158,1239,1257,118
"Greece",917,766,173,1238,1063,177,1194,1099,168,1004,858,178
"Hungary",533,286,184,542,324,177,669,399,164,802,462,168
"Iceland",1266,1658,181,1320,1979,163,1321,1411,161,1778,2098,182
"Ireland",1570,1851,157,1955,2363,170,2212,2446,169,2033,2486,170
"Italy",1472,1382,182,1329,1359,170,1538,1574,167,1709,1759,179
"Latvia",477,241,178,668,384,172,466,424,154,789,554,156
"Lithuania",400,197,174,698,377,171,652,386,160,794,498,181
"Luxembourg",1920,1965,178,1714,1924,172,1843,2230,172,2039,2456,188
"Macedonia",NA,NA,NA,NA,NA,NA,711,275,171,688,320,182
"Malta",1087,785,184,512,822,186,1348,985,181,1341,1085,179
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,897,497,184
"Netherlands",1247,1272,152,988,1053,137,1069,1191,130,1104,1213,116
"Norway",1776,2595,153,2037,2700,154,2306,3406,158,2399,3513,153
"Poland",625,369,189,762,443,179,971,581,174,1201,671,186
"Portugal",633,485,169,683,555,174,787,652,174,904,737,175
"Romania",244,100,191,360,180,180,486,241,172,540,287,183
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,799,403,186
"Slovakia",560,243,173,574,391,175,808,541,164,846,574,174
"Slovenia",1284,882,174,968,722,179,1086,913,169,1289,1053,181
"Spain",1155,984,181,1305,1179,172,1390,1307,169,1426,1316,165
"Sweden",1682,2104,170,1755,2115,168,1883,2329,162,2235,2806,171
"Switzerland",NA,NA,NA,NA,NA,NA,2244,3218,178,2796,4163,176
"Turkey",NA,NA,NA,662,381,200,NA,NA,NA,786,470,201
"United Kingdom",1709,1962,185,1910,2156,180,1733,1831,183,1673,2032,182
