"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1414,1487,136,1423,1571,125,1555,1645,123
"Belgium",NA,NA,NA,1575,1708,132,1973,2190,135,2338,2542,139
"Bulgaria",324,131,178,467,178,172,584,259,160,674,323,179
"Croatia",NA,NA,NA,NA,NA,NA,1262,888,168,NA,NA,NA
"Cyprus",NA,NA,NA,1083,1640,174,1805,1603,174,1821,1641,185
"Czech Rep.",697,360,162,976,594,173,1122,812,174,1248,795,173
"Denmark",NA,NA,NA,2202,3020,135,2303,3145,118,2276,3167,120
"Estonia",NA,NA,NA,813,519,175,954,656,167,1192,901,181
"Finland",NA,NA,NA,2063,2406,161,2358,2817,163,2455,3003,160
"France",NA,NA,NA,2379,2637,143,1641,1844,131,1921,2069,134
"Germany",NA,NA,NA,1581,1625,112,1615,1687,119,1652,1677,118
"Greece",NA,NA,NA,NA,NA,167,1833,1687,167,1862,1591,171
"Hungary",641,344,177,794,474,169,866,518,157,1059,610,168
"Iceland",NA,NA,NA,2027,3039,195,1782,1904,185,2204,2601,189
"Ireland",NA,NA,NA,2191,2648,167,2522,2789,161,2145,2622,147
"Italy",NA,NA,NA,2021,2068,168,2163,2213,170,2025,2084,174
"Latvia",NA,NA,NA,590,339,170,600,545,158,838,588,156
"Lithuania",541,267,174,763,413,170,NA,NA,NA,968,607,181
"Luxembourg",NA,NA,NA,1840,2066,142,1806,2185,137,1975,2378,147
"Macedonia",NA,NA,NA,NA,NA,NA,1137,440,171,882,410,182
"Malta",NA,NA,NA,495,796,154,1648,1205,163,1292,1045,144
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1404,779,180
"Netherlands",1618,1650,130,1410,1503,123,1407,1567,111,1598,1755,115
"Norway",NA,NA,NA,2439,3233,154,2441,3605,147,2653,3885,141
"Poland",802,474,185,863,501,163,1120,669,164,1351,754,182
"Portugal",NA,NA,NA,1130,918,173,1140,945,173,1113,906,173
"Romania",523,215,191,547,273,175,870,431,168,893,475,183
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1104,557,186
"Slovakia",578,251,167,601,410,163,939,629,162,1130,766,172
"Slovenia",1281,880,189,1332,994,178,1433,1206,159,1441,1176,176
"Spain",1698,1447,171,1409,1273,130,1098,1033,92,1455,1343,116
"Sweden",1626,2035,163,1949,2349,165,2153,2663,164,2480,3113,166
"Switzerland",NA,NA,NA,NA,NA,NA,2994,4293,166,3035,4518,148
"Turkey",NA,NA,NA,749,431,200,NA,NA,NA,730,437,176
"United Kingdom",1847,2121,181,2033,2295,173,1749,1848,167,1849,2247,163
