"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1602,1684,159,1493,1648,151,1673,1770,154
"Belgium",NA,NA,NA,1865,2022,161,1906,2116,155,1942,2111,153
"Bulgaria",250,101,179,394,150,172,722,320,163,824,394,178
"Croatia",NA,NA,NA,NA,NA,NA,1307,921,169,NA,NA,NA
"Cyprus",NA,NA,NA,700,1060,170,1456,1293,169,1231,1109,164
"Czech Rep.",844,436,NA,1011,615,170,1135,821,169,1224,780,170
"Denmark",NA,NA,NA,1265,1736,101,1303,1779,89,1299,1807,87
"Estonia",NA,NA,NA,967,618,166,1015,698,149,1216,920,176
"Finland",NA,NA,NA,1479,1725,141,1486,1775,131,1600,1957,138
"France",NA,NA,NA,1452,1609,152,1413,1588,146,1567,1688,146
"Germany",NA,NA,NA,1635,1681,155,1271,1327,134,1823,1850,157
"Greece",NA,NA,NA,1123,964,169,1156,1064,164,977,835,160
"Hungary",713,382,183,849,507,180,1063,635,165,1202,691,165
"Iceland",NA,NA,NA,1054,1580,110,1256,1342,129,1423,1680,135
"Ireland",1768,2085,149,1830,2213,158,2064,2282,158,2039,2494,140
"Italy",NA,NA,NA,1692,1732,173,1672,1711,163,1566,1612,171
"Latvia",NA,NA,NA,794,456,169,642,583,149,1082,759,164
"Lithuania",563,277,165,809,437,171,798,472,162,920,577,172
"Luxembourg",NA,NA,NA,2165,2430,171,2230,2698,164,2244,2702,178
"Macedonia",NA,NA,NA,NA,NA,NA,1028,398,165,789,367,182
"Malta",NA,NA,NA,613,984,173,1674,1224,176,1496,1210,160
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,821,455,177
"Netherlands",1376,1403,126,1130,1205,115,1188,1324,109,1335,1466,121
"Norway",NA,NA,NA,1766,2342,131,1706,2520,120,1903,2787,121
"Poland",781,462,187,806,468,173,999,597,167,1230,687,183
"Portugal",NA,NA,NA,963,782,168,954,790,166,1037,845,168
"Romania",394,162,184,595,297,177,791,392,167,779,414,178
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,927,468,187
"Slovakia",639,278,171,701,478,170,1038,694,163,1143,775,174
"Slovenia",1305,896,170,1188,886,179,1224,1030,164,1356,1107,176
"Spain",1258,1072,172,1312,1185,162,1385,1303,157,1393,1286,158
"Sweden",1365,1709,153,1617,1948,156,1746,2160,158,2088,2621,162
"Switzerland",NA,NA,NA,NA,NA,NA,2470,3542,161,2462,3665,158
"Turkey",NA,NA,NA,844,486,199,1054,651,195,950,568,195
"United Kingdom",1687,1937,148,1733,1956,150,1408,1488,139,1440,1749,143
