"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry and construction","Technicians and associate professionals","60 years or over","Males",3501,3493,136,3306,3476,131,3251,3588,121,3572,3779,134
"Belgium","Industry and construction","Technicians and associate professionals","60 years or over","Males",3312,3317,173,3220,3490,164,3997,4437,156,4177,4540,164
"Bulgaria","Industry and construction","Technicians and associate professionals","60 years or over","Males",437,177,178,590,225,168,843,374,157,1005,481,173
"Croatia","Industry and construction","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,2104,1482,170,NA,NA,NA
"Cyprus","Industry and construction","Technicians and associate professionals","60 years or over","Males",1937,1775,159,NA,NA,168,NA,NA,NA,2185,1968,169
"Czech Rep.","Industry and construction","Technicians and associate professionals","60 years or over","Males",1072,554,161,1379,839,165,1567,1134,167,1789,1140,168
"Denmark","Industry and construction","Technicians and associate professionals","60 years or over","Males",2609,3360,131,3252,4461,155,3627,4954,151,3746,5212,152
"Estonia","Industry and construction","Technicians and associate professionals","60 years or over","Males",776,407,169,918,586,162,1216,835,162,1466,1109,177
"Finland","Industry and construction","Technicians and associate professionals","60 years or over","Males",2055,2437,153,2402,2802,152,2722,3252,156,2960,3620,158
"France","Industry and construction","Technicians and associate professionals","60 years or over","Males",2454,2463,123,3625,4017,153,2793,3139,144,3138,3379,148
"Germany","Industry and construction","Technicians and associate professionals","60 years or over","Males",3529,3651,148,3576,3677,127,3833,4004,136,4096,4157,143
"Greece","Industry and construction","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,3486,2992,183,3543,3261,182,2839,2426,171
"Hungary","Industry and construction","Technicians and associate professionals","60 years or over","Males",933,500,173,1019,608,160,1164,695,152,1628,936,161
"Iceland","Industry and construction","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,2721,4079,190,2125,2270,156,3160,3730,183
"Ireland","Industry and construction","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,4522,5466,175,3572,3950,161,3708,4534,169
"Italy","Industry and construction","Technicians and associate professionals","60 years or over","Males",2799,2629,173,3155,3228,170,3184,3259,169,3441,3542,182
"Latvia","Industry and construction","Technicians and associate professionals","60 years or over","Males",633,319,170,804,462,157,641,582,150,1004,704,162
"Lithuania","Industry and construction","Technicians and associate professionals","60 years or over","Males",720,355,174,843,455,161,NA,NA,NA,1133,710,166
"Luxembourg","Industry and construction","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,3349,4033,166
"Macedonia","Industry and construction","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,1576,611,170,1287,599,184
"Malta","Industry and construction","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,861,1383,155,2179,1594,196,1906,1542,145
"Montenegro","Industry and construction","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1827,1013,182
"Netherlands","Industry and construction","Technicians and associate professionals","60 years or over","Males",1895,1933,113,2546,2714,132,3359,3742,160,3587,3940,158
"Norway","Industry and construction","Technicians and associate professionals","60 years or over","Males",2959,4321,157,3685,4886,158,3768,5565,155,4344,6362,155
"Poland","Industry and construction","Technicians and associate professionals","60 years or over","Males",1156,684,183,1145,665,148,1498,895,154,1889,1055,177
"Portugal","Industry and construction","Technicians and associate professionals","60 years or over","Males",1887,1445,167,1900,1544,170,1992,1651,172,1994,1624,170
"Romania","Industry and construction","Technicians and associate professionals","60 years or over","Males",614,253,188,626,312,158,1179,584,160,1139,606,182
"Serbia","Industry and construction","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1501,757,185
"Slovakia","Industry and construction","Technicians and associate professionals","60 years or over","Males",989,430,171,922,628,163,1447,968,152,1643,1114,169
"Slovenia","Industry and construction","Technicians and associate professionals","60 years or over","Males",2386,1638,177,2719,2029,177,2357,1983,169,2511,2050,178
"Spain","Industry and construction","Technicians and associate professionals","60 years or over","Males",3134,2671,174,2345,2118,135,2054,1932,113,2523,2329,132
"Sweden","Industry and construction","Technicians and associate professionals","60 years or over","Males",2286,2861,167,2736,3296,168,2990,3699,170,3304,4148,169
"Switzerland","Industry and construction","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,NA,NA,NA,4082,5854,166,4718,7024,167
"Turkey","Industry and construction","Technicians and associate professionals","60 years or over","Males",NA,NA,NA,1635,941,199,NA,NA,NA,1517,907,168
"United Kingdom","Industry and construction","Technicians and associate professionals","60 years or over","Males",2982,3424,159,3055,3448,166,3014,3185,169,2804,3407,169
