"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,963,1013,119,980,1081,119,1116,1181,120
"Belgium",NA,NA,NA,1185,1285,117,1260,1398,109,1537,1670,116
"Bulgaria",219,89,177,306,117,168,409,182,155,490,234,175
"Croatia",NA,NA,NA,NA,NA,NA,845,595,166,NA,NA,NA
"Cyprus",NA,NA,NA,699,1057,169,1240,1102,167,1096,988,160
"Czech Rep.",500,259,161,596,362,161,668,484,164,700,446,164
"Denmark",NA,NA,NA,1480,2030,115,1766,2411,120,1720,2394,115
"Estonia",NA,NA,NA,400,256,158,511,351,150,635,480,161
"Finland",NA,NA,NA,1426,1663,155,1520,1816,154,1628,1991,157
"France",NA,NA,NA,963,1067,107,937,1053,102,1134,1221,112
"Germany",NA,NA,NA,1098,1129,104,944,986,97,821,833,81
"Greece",NA,NA,NA,1368,1175,162,1223,1126,147,1102,941,152
"Hungary",454,243,176,544,325,167,594,355,155,695,400,155
"Iceland",NA,NA,NA,1086,1629,136,1062,1134,138,1477,1744,155
"Ireland",994,1172,100,1105,1336,106,1676,1853,126,1428,1747,115
"Italy",NA,NA,NA,978,1001,123,1145,1172,130,1295,1333,142
"Latvia",NA,NA,NA,357,205,165,327,297,148,519,364,155
"Lithuania",300,148,167,392,212,164,443,262,152,523,328,159
"Luxembourg",NA,NA,NA,1308,1469,121,1390,1681,120,1486,1789,127
"Macedonia",NA,NA,NA,NA,NA,NA,793,307,167,627,292,179
"Malta",NA,NA,NA,472,758,158,925,676,135,992,802,138
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,694,385,170
"Netherlands",909,927,89,796,848,82,844,940,82,831,913,79
"Norway",NA,NA,NA,1464,1942,109,1725,2548,116,1861,2726,117
"Poland",550,325,184,595,346,163,695,415,158,902,504,174
"Portugal",NA,NA,NA,822,668,160,680,564,143,705,574,147
"Romania",251,103,185,335,167,175,426,211,167,507,270,179
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,653,329,184
"Slovakia",398,173,164,383,261,157,585,392,153,664,450,163
"Slovenia",842,578,159,793,592,175,945,795,158,1014,828,169
"Spain",792,675,129,922,833,130,966,909,126,983,908,123
"Sweden",1239,1550,142,1286,1550,134,1444,1786,140,1641,2060,140
"Switzerland",NA,NA,NA,NA,NA,NA,1416,2031,116,1373,2044,90
"Turkey",NA,NA,NA,625,360,196,727,449,198,708,424,192
"United Kingdom",867,996,107,968,1092,108,802,847,98,814,989,100
