"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,1871,1967,186,1674,1847,165,1813,1918,158
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,1494,1619,147,1762,1957,153,1989,2162,147
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",266,108,184,393,150,176,490,217,160,600,287,176
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,NA,NA,NA,1340,944,169,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,1196,1811,179,1977,1756,190,1768,1593,178
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",773,400,179,960,584,178,1010,731,179,1086,692,176
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,2502,3432,161,2536,3463,141,2354,3275,129
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,726,464,172,776,533,167,869,657,174
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,1847,2153,168,1619,1934,155,1707,2087,161
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,1834,2032,151,1325,1489,142,1497,1612,140
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,2000,2056,160,1313,1371,122,1245,1264,108
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,NA,NA,NA,1738,1600,171,1694,1447,165
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",633,339,189,772,461,181,842,503,172,905,521,171
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",1550,1827,155,1911,2310,163,2053,2270,146,1784,2182,121
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,1941,1986,163,1898,1942,164,1554,1600,165
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",NA,NA,NA,551,316,176,481,438,165,816,572,173
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Total","Males",499,246,183,662,358,173,NA,NA,NA,766,480,185
