"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,3031,3187,172,2753,3039,170,2991,3165,171
"Belgium",NA,NA,NA,2651,2874,165,2587,2872,156,2705,2941,164
"Bulgaria",316,128,181,474,181,174,687,305,163,793,379,178
"Croatia",NA,NA,NA,NA,NA,NA,1514,1066,170,NA,NA,NA
"Cyprus",NA,NA,NA,1291,1954,169,2557,2271,170,2250,2026,170
"Czech Rep.",854,442,170,1197,728,171,1402,1015,170,1533,977,169
"Denmark",NA,NA,NA,2651,3636,153,2985,4076,150,3047,4240,149
"Estonia",NA,NA,NA,965,616,165,1267,871,167,1489,1126,178
"Finland",NA,NA,NA,2032,2370,163,2191,2618,160,2306,2820,161
"France",NA,NA,NA,1783,1976,146,1851,2080,153,2129,2293,150
"Germany",NA,NA,NA,3657,3760,166,2681,2800,159,3242,3291,165
"Greece",NA,NA,NA,2129,1827,174,2111,1943,169,1995,1704,167
"Hungary",756,405,183,868,518,182,1120,669,165,1191,685,166
"Iceland",NA,NA,NA,1978,2966,141,NA,NA,186,2564,3026,178
"Ireland",2882,3398,156,3067,3707,170,3098,3425,163,3478,4252,155
"Italy",NA,NA,NA,2510,2568,170,2423,2480,164,2455,2526,176
"Latvia",NA,NA,NA,740,425,167,617,561,146,1022,717,154
"Lithuania",638,314,169,785,424,164,933,552,152,1195,750,174
"Luxembourg",NA,NA,NA,3074,3451,172,3420,4137,169,3236,3897,181
"Macedonia",NA,NA,NA,NA,NA,NA,1261,488,169,952,443,182
"Malta",NA,NA,NA,714,1147,182,1780,1302,174,1678,1357,157
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1003,556,179
"Netherlands",2417,2465,158,2433,2592,159,2645,2947,158,2654,2915,159
"Norway",NA,NA,NA,2631,3488,161,2795,4128,159,3095,4533,157
"Poland",927,548,186,1004,584,174,1205,720,166,1440,804,181
"Portugal",NA,NA,NA,1519,1235,168,1536,1273,168,1583,1290,168
"Romania",495,204,184,633,316,175,913,452,168,914,486,183
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1129,570,186
"Slovakia",683,297,164,787,536,171,1197,801,163,1213,823,168
"Slovenia",1455,999,173,1695,1265,177,1659,1396,167,1782,1455,177
"Spain",2173,1852,178,2042,1844,167,2045,1924,167,2138,1974,167
"Sweden",1729,2164,169,2045,2464,169,2258,2793,170,2602,3267,171
"Switzerland",NA,NA,NA,NA,NA,NA,3963,5684,172,3430,5106,163
"Turkey",NA,NA,NA,1510,868,197,1583,978,199,1437,859,202
"United Kingdom",2575,2957,163,2567,2897,164,2442,2581,164,2205,2679,164
