"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,940,989,128,876,967,121,1008,1066,118
"Belgium",NA,NA,NA,1352,1466,154,1502,1667,151,1531,1664,146
"Bulgaria",177,72,183,262,100,165,365,162,168,420,201,169
"Croatia",NA,NA,NA,NA,NA,NA,887,625,170,NA,NA,NA
"Cyprus",NA,NA,NA,744,1127,174,NA,NA,NA,NA,NA,NA
"Czech Rep.",557,288,180,685,417,175,684,495,172,707,451,167
"Denmark",NA,NA,NA,1086,1489,89,734,1003,57,600,835,47
"Estonia",NA,NA,NA,418,267,156,419,288,140,623,471,159
"Finland",NA,NA,NA,1270,1481,159,1220,1458,154,1302,1593,152
"France",NA,NA,NA,1252,1388,148,831,934,120,1039,1119,137
"Germany",NA,NA,NA,895,920,119,921,962,154,495,502,57
"Greece",NA,NA,NA,1233,1058,167,1030,948,150,NA,NA,NA
"Hungary",483,259,186,544,325,168,563,336,149,654,376,155
"Iceland",NA,NA,NA,695,1042,97,438,468,70,521,614,64
"Ireland",1039,1225,106,1170,1415,130,2133,2358,163,1597,1953,102
"Italy",NA,NA,NA,1459,1493,155,1240,1269,156,1288,1326,152
"Latvia",NA,NA,NA,390,224,160,302,275,148,498,350,151
"Lithuania",311,153,164,398,215,145,NA,NA,NA,401,251,129
"Luxembourg",NA,NA,NA,1290,1448,152,1420,1718,164,1637,1972,179
"Macedonia",NA,NA,NA,NA,NA,NA,768,297,171,722,336,184
"Malta",NA,NA,NA,497,798,174,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",881,899,102,689,734,92,590,657,87,743,816,78
"Norway",NA,NA,NA,1497,1984,121,1265,1868,100,1092,1600,88
"Poland",550,325,186,623,362,162,694,415,150,1017,568,167
"Portugal",NA,NA,NA,751,610,162,795,659,162,749,610,171
"Romania",230,94,192,367,183,182,363,180,161,423,225,161
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,580,293,181
"Slovakia",430,187,169,457,312,170,742,496,161,745,505,165
"Slovenia",1005,690,162,827,617,178,934,786,160,962,785,170
"Spain",940,802,157,1112,1004,150,956,899,139,985,909,128
"Sweden",NA,NA,NA,1169,1408,125,1100,1361,112,1388,1742,128
"Switzerland",NA,NA,NA,NA,NA,NA,1530,2195,124,1006,1498,74
"Turkey",NA,NA,NA,629,362,197,NA,NA,NA,725,434,197
"United Kingdom",1076,1235,125,1052,1188,120,878,927,107,834,1013,102
