"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,2168,2280,179,2176,2401,172,2502,2647,177
"Belgium",NA,NA,NA,2106,2283,165,2253,2501,160,2421,2631,167
"Bulgaria",338,137,183,448,171,175,620,275,165,739,354,182
"Croatia",NA,NA,NA,NA,NA,NA,1050,740,170,NA,NA,NA
"Cyprus",NA,NA,NA,1115,1687,175,1881,1671,179,1562,1407,172
"Czech Rep.",808,418,172,1026,624,173,1080,782,174,1217,776,173
"Denmark",NA,NA,NA,2331,3196,137,2691,3675,135,2715,3777,136
"Estonia",NA,NA,NA,988,631,177,1123,771,170,1424,1076,184
"Finland",NA,NA,NA,2143,2500,169,2353,2811,167,2500,3057,167
"France",NA,NA,NA,1726,1913,154,1735,1949,153,1954,2105,153
"Germany",NA,NA,NA,2479,2549,167,2424,2532,164,2664,2704,166
"Greece",NA,NA,NA,1685,1446,180,1719,1582,173,1559,1331,170
"Hungary",719,385,186,829,495,184,975,583,168,1045,601,172
"Iceland",NA,NA,NA,2228,3341,193,2030,2168,185,2337,2758,186
"Ireland",1962,2313,165,2503,3025,175,2579,2852,167,2503,3061,159
"Italy",NA,NA,NA,1690,1729,173,1736,1777,166,1837,1891,177
"Latvia",NA,NA,NA,681,391,172,570,518,155,952,667,160
"Lithuania",560,276,176,762,412,172,780,461,162,969,608,178
"Luxembourg",NA,NA,NA,2207,2477,174,2223,2689,169,2487,2995,185
"Macedonia",NA,NA,NA,NA,NA,NA,756,293,166,737,343,181
"Malta",NA,NA,NA,742,1193,191,1966,1438,193,1780,1440,179
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1006,558,180
"Netherlands",2091,2133,158,1945,2073,158,2243,2499,164,2153,2364,158
"Norway",NA,NA,NA,2744,3638,166,2847,4205,163,3066,4491,162
"Poland",869,514,188,971,564,180,1115,666,173,1427,797,187
"Portugal",NA,NA,NA,899,731,174,1008,835,175,1049,854,174
"Romania",415,171,189,536,268,180,715,354,172,729,388,185
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,927,468,185
"Slovakia",709,308,172,683,465,172,977,654,166,1149,779,174
"Slovenia",1069,734,172,1213,906,179,1316,1107,167,1530,1249,179
"Spain",1531,1305,183,1623,1466,171,1736,1634,171,1851,1709,170
"Sweden",1785,2233,171,2109,2541,172,2328,2880,174,2640,3315,172
"Switzerland",NA,NA,NA,NA,NA,NA,2793,4005,174,3145,4682,171
"Turkey",NA,NA,NA,859,494,203,1006,622,204,1011,604,204
"United Kingdom",2413,2770,185,2645,2985,187,2338,2470,184,2254,2738,184
