"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,1694,1781,137,1539,1698,132,1689,1787,132
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,1829,1983,145,1883,2091,137,2037,2214,133
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",237,96,176,384,146,173,547,243,164,587,281,180
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,1157,815,167,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,711,1076,164,1652,1468,163,1450,1306,165
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",661,342,164,814,495,162,1057,765,164,1097,699,163
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,2063,2829,141,2460,3360,143,2530,3520,143
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,680,435,165,1007,692,166,1138,861,175
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,1599,1865,152,1725,2061,148,1784,2182,148
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,1347,1493,134,1394,1567,132,1555,1675,134
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,1959,2014,138,1604,1675,122,2044,2074,134
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,1428,1226,170,1388,1278,163,1451,1240,167
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",519,278,181,738,441,176,759,453,163,946,544,165
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,1128,1691,133,1202,1284,144,1473,1738,149
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",2044,2410,132,2121,2564,138,2260,2498,144,2243,2742,129
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,1637,1675,146,1633,1671,149,1678,1727,156
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,577,332,166,507,460,153,805,564,160
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",389,191,171,535,289,158,637,376,166,767,481,172
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,2683,3012,149,2434,2945,141,2614,3148,157
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,1117,433,161,921,428,183
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,592,951,164,1692,1237,168,1661,1343,138
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,727,403,178
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",1428,1457,113,1371,1461,111,1528,1702,110,1669,1833,113
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,1994,2644,136,2011,2970,132,2146,3143,130
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",714,422,182,891,518,166,969,579,159,1247,696,173
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,1057,859,159,1094,907,162,1069,871,167
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",354,145,186,561,280,177,698,346,165,621,330,172
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,771,389,178
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",654,284,176,573,390,165,849,568,158,919,623,155
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",2115,1452,165,1939,1448,172,1793,1508,164,1444,1179,171
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",1423,1213,170,1509,1363,157,1425,1341,154,1415,1306,156
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,1548,1865,145,1674,2070,148,2054,2579,155
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,2173,3116,123,2554,3802,129
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",NA,NA,NA,985,567,196,1112,687,193,1003,600,198
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","From 30 to 39 years","Total",1558,1789,129,1815,2048,133,1588,1678,131,1514,1840,131
