"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1465,1462,164,1402,1474,157,1449,1599,154,1611,1704,156
"Belgium",1698,1700,161,1690,1832,153,1898,2107,153,1925,2092,151
"Bulgaria",284,115,180,402,153,173,702,311,162,787,377,179
"Croatia",NA,NA,NA,NA,NA,NA,1240,873,167,NA,NA,NA
"Cyprus",952,872,167,605,916,166,1357,1205,166,1237,1114,165
"Czech Rep.",727,376,166,941,572,167,1077,779,169,1153,735,168
"Denmark",1088,1402,99,1330,1825,109,1396,1907,99,1362,1896,95
"Estonia",708,371,176,794,507,163,975,670,160,1084,820,173
"Finland",1361,1614,153,1488,1735,147,1640,1959,145,1742,2131,148
"France",1325,1329,135,1297,1437,140,1431,1608,146,1567,1687,145
"Germany",1665,1722,158,1639,1685,155,1511,1579,150,1856,1884,157
"Greece",914,763,165,1079,926,160,1162,1069,161,1005,858,157
"Hungary",743,398,180,842,502,177,1093,653,163,1148,660,166
"Iceland",1329,1740,145,959,1437,107,1270,1356,133,1455,1717,133
"Ireland",1587,1871,149,1759,2126,158,1956,2163,156,1835,2244,139
"Italy",1498,1407,174,1509,1544,168,1513,1549,160,1529,1573,165
"Latvia",525,265,172,667,384,166,562,511,151,930,652,152
"Lithuania",522,257,169,676,365,167,755,446,157,836,525,169
"Luxembourg",2156,2206,170,1979,2221,163,2043,2471,159,2159,2600,173
"Macedonia",NA,NA,NA,NA,NA,NA,1234,478,167,792,368,177
"Malta",1220,881,164,608,977,169,1488,1088,165,1398,1131,158
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,621,176
"Netherlands",1018,1038,121,997,1062,107,1209,1347,115,1248,1371,118
"Norway",1614,2358,138,1640,2175,124,1612,2381,116,1790,2621,117
"Poland",777,459,186,725,421,165,971,580,162,1154,644,177
"Portugal",996,763,163,894,726,166,1025,850,166,1058,861,168
"Romania",418,172,185,560,280,174,698,346,166,715,380,176
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,966,488,182
"Slovakia",530,230,163,613,418,168,939,629,160,1085,735,171
"Slovenia",1127,774,153,1214,906,175,1285,1081,165,1313,1072,165
"Spain",1058,902,168,1127,1018,159,1283,1207,159,1301,1201,155
"Sweden",1261,1578,145,1460,1759,148,1665,2060,158,1945,2443,161
"Switzerland",NA,NA,NA,NA,NA,NA,2340,3355,163,2386,3552,151
"Turkey",NA,NA,NA,806,464,195,1016,628,193,946,566,194
"United Kingdom",1523,1749,144,1613,1820,146,1425,1506,141,1434,1742,144
