"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",911,909,145,922,970,138,930,1026,130,1014,1073,122
"Belgium",1086,1087,128,1129,1224,122,1230,1366,121,1225,1331,111
"Bulgaria",174,70,175,269,102,163,454,202,154,565,270,173
"Croatia",NA,NA,NA,NA,NA,NA,853,601,168,NA,NA,NA
"Cyprus",861,789,163,623,943,170,1087,966,166,997,898,158
"Czech Rep.",551,285,166,675,410,168,764,553,166,839,534,163
"Denmark",805,1036,79,859,1179,78,834,1139,69,768,1068,62
"Estonia",448,235,178,591,378,163,700,481,157,773,585,162
"Finland",864,1024,107,947,1104,104,1101,1315,107,1188,1453,109
"France",1182,1186,124,1171,1298,132,1165,1309,129,1390,1496,133
"Germany",1104,1142,139,999,1027,122,983,1027,121,1032,1048,111
"Greece",796,665,155,1056,906,157,1005,925,143,850,726,137
"Hungary",497,266,179,544,325,175,707,422,155,902,519,167
"Iceland",580,760,85,715,1072,89,813,869,102,791,934,87
"Ireland",754,889,94,1086,1312,122,1347,1490,128,1291,1579,115
"Italy",1139,1070,145,1214,1243,136,1252,1281,148,1244,1281,143
"Latvia",311,157,166,473,272,164,408,371,142,586,411,138
"Lithuania",365,180,172,486,263,165,NA,NA,NA,659,413,164
"Luxembourg",1355,1387,160,1236,1388,143,1280,1548,NA,1557,1876,156
"Macedonia",NA,NA,NA,NA,NA,NA,706,273,161,564,263,176
"Malta",762,550,118,NA,NA,NA,NA,NA,NA,999,808,123
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,691,383,176
"Netherlands",761,776,98,692,737,90,623,694,77,582,639,68
"Norway",863,1260,86,926,1228,80,920,1359,77,1013,1483,78
"Poland",513,303,186,534,311,161,718,429,156,874,488,166
"Portugal",691,529,165,702,570,163,696,577,144,718,585,140
"Romania",212,87,185,347,173,176,506,251,164,573,304,174
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,642,324,182
"Slovakia",574,249,171,448,305,168,706,473,160,844,572,167
"Slovenia",861,591,144,908,677,177,1060,892,160,1058,864,164
"Spain",1005,857,157,1012,914,145,1053,991,143,973,898,125
"Sweden",904,1132,101,1182,1424,114,1245,1540,109,1323,1661,103
"Switzerland",NA,NA,NA,NA,NA,NA,1567,2247,135,1669,2485,118
"Turkey",NA,NA,NA,691,398,197,NA,NA,NA,772,462,192
"United Kingdom",714,820,93,789,891,96,743,785,95,770,936,97
