"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,1967,2068,133,1446,1596,99,1911,2023,112
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,2219,2405,142,2359,2619,130,2485,2702,125
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",217,88,143,409,156,161,563,250,152,674,323,172
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,NA,NA,NA,1505,1060,165,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",481,249,124,683,415,140,919,665,150,1075,685,160
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,2023,2775,132,2440,3332,135,2590,3604,137
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,492,314,156,587,404,145,692,523,159
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,1466,1710,135,1693,2023,140,1795,2195,141
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,1634,1811,116,1586,1782,133,1779,1916,132
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,1833,1884,106,1549,1618,102,1954,1983,115
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,1778,1526,168,1777,1636,169,1701,1453,168
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",523,280,163,762,455,156,846,505,147,956,550,149
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,1276,1913,151,1288,1375,152,1443,1703,143
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",1494,1762,110,1850,2236,125,2113,2336,126,2070,2531,120
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,1934,1979,123,1850,1893,152,1977,2035,157
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",NA,NA,NA,456,262,164,454,412,151,695,487,158
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Total",335,165,155,478,258,153,527,311,155,675,423,174
