"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1622,1705,191,1123,1239,174,1248,1321,134
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1485,1610,157,1544,1714,154,NA,NA,NA
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",254,103,186,368,140,177,462,205,161,515,247,172
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1234,869,166,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",737,381,181,893,543,181,958,693,178,986,628,179
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1911,2621,123,1720,2349,111,1178,1639,78
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,823,525,173,NA,NA,NA,NA,NA,NA
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1723,2010,168,1403,1676,138,1594,1949,162
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1527,1692,155,1118,1256,131,1217,1311,145
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1390,1429,146,865,903,112,971,985,104
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",623,334,190,683,408,182,801,478,174,873,502,166
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",1603,1890,172,1830,2212,186,NA,NA,NA,NA,NA,NA
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1770,1811,160,1636,1674,175,1371,1411,166
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,683,392,175,519,472,159,833,584,165
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",478,235,180,689,372,169,NA,NA,NA,689,432,182
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",1899,1937,155,1495,1593,145,1126,1255,119,775,851,85
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,2215,2937,161,1847,2728,139,2055,3010,149
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",699,413,187,813,473,175,787,470,164,1278,714,184
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,932,757,173,893,740,170,860,700,173
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",296,122,190,446,223,178,541,268,169,566,301,179
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,705,356,182
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",483,210,180,582,397,172,859,575,168,945,641,179
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1181,882,178,1442,1213,192,1553,1268,180
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",1235,1053,177,1435,1296,156,1660,1562,167,1324,1223,149
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Plant and machine operators and assemblers","Less than 30 years","Males",NA,NA,NA,1575,1898,157,1513,1871,149,1905,2391,161
