"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,3020,3176,145,2907,3209,142,3255,3445,147
"Belgium","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,2937,3184,129,3331,3698,139,3733,4057,148
"Bulgaria","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",471,191,181,774,295,172,1072,476,162,1269,608,177
"Croatia","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,NA,NA,NA,2078,1464,162,NA,NA,NA
"Cyprus","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,1830,2770,155,3351,2977,152,2870,2585,153
"Czech Rep.","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",1227,634,164,1585,964,165,1742,1261,167,1989,1267,165
"Denmark","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,3183,4366,148,3347,4572,147,3379,4702,144
"Estonia","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,1170,748,152,1409,968,144,1560,1179,155
"Finland","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,2823,3292,159,3088,3689,157,3323,4064,158
"France","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,3115,3452,155,2942,3306,148,3140,3381,149
"Germany","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,3858,3966,155,3718,3884,151,4091,4151,152
"Greece","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,2426,2083,145,2312,2128,148,2230,1905,152
"Hungary","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",1149,616,186,1488,888,176,1750,1045,165,1945,1119,169
"Iceland","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,2385,3575,158,2080,2222,155,2457,2899,152
"Ireland","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",2790,3289,122,3500,4230,147,4019,4444,143,3786,4630,136
"Italy","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,2455,2512,119,3043,3114,129,3038,3127,131
"Latvia","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,1008,579,155,794,721,143,1194,838,154
"Lithuania","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",740,364,144,922,498,145,1080,638,140,1195,749,151
"Luxembourg","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,4107,4610,165,4087,4943,162,4471,5384,171
"Macedonia","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,NA,NA,NA,1659,642,167,1450,674,181
"Malta","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,918,1475,144,2184,1597,136,2401,1942,152
"Montenegro","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1747,969,175
"Netherlands","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",2759,2814,138,2591,2761,135,2879,3207,135,2963,3254,136
"Norway","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,3325,4408,150,3207,4737,144,3608,5284,145
"Poland","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",1290,763,143,1349,784,134,1619,967,132,2051,1145,149
"Portugal","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,2621,2130,155,2508,2079,153,2392,1948,158
"Romania","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",738,303,186,1092,545,175,1254,621,166,1428,759,181
"Serbia","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1521,767,175
"Slovakia","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",1022,444,172,980,668,162,1443,966,154,1701,1153,166
"Slovenia","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",2632,1808,166,2683,2003,176,2630,2212,164,2712,2215,177
"Spain","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",2583,2202,160,2533,2288,148,2658,2501,149,2731,2521,149
"Sweden","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",2858,3577,168,2587,3117,157,2621,3242,158,3038,3814,160
"Switzerland","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,NA,NA,NA,3949,5663,139,4244,6319,148
"Turkey","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",NA,NA,NA,1770,1018,191,2116,1307,188,2542,1520,189
"United Kingdom","Industry, construction and services (except public administration, defense, compulsory social security)","Professionals","Total","Total",3499,4018,143,3746,4227,142,3332,3521,146,3155,3834,147
