"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,1547,1627,150,1489,1643,143,1708,1807,142
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,1750,1897,138,2075,2303,140,2063,2243,137
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",207,84,175,326,124,172,468,208,162,460,220,170
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,NA,NA,NA,1303,918,166,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,990,1498,172,1809,1607,168,1364,1229,169
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",731,378,171,830,505,174,955,691,173,1008,642,171
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,1527,2095,120,1806,2467,120,1717,2390,113
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,596,381,158,613,421,153,775,586,169
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,1720,2005,160,1841,2199,158,1954,2390,160
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,1517,1682,143,1519,1707,143,1690,1820,139
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,1804,1854,140,2110,2204,140,1545,1568,123
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,1838,1578,181,1623,1494,174,1537,1313,179
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",612,328,194,710,424,182,798,476,172,918,528,176
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,1532,2298,158,1317,1407,145,1334,1574,127
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",1575,1857,135,2147,2595,154,2318,2564,152,2320,2837,132
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,1434,1467,137,1619,1656,153,1782,1834,161
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,464,267,160,386,351,141,594,416,143
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",389,192,164,538,291,160,569,337,152,648,406,155
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,2434,2733,166,2265,2740,154,2708,3261,169
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,NA,NA,NA,999,387,169,791,368,181
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,743,1194,171,1706,1247,169,1700,1375,162
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,872,484,175
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",1795,1831,135,1456,1552,124,1540,1715,119,1720,1889,120
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,1706,2262,118,1694,2501,109,1871,2740,109
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",629,372,183,718,417,168,807,483,156,1042,582,172
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,851,691,166,957,793,164,954,777,170
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",290,119,187,445,222,179,453,224,167,501,266,178
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,718,362,183
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",552,240,177,517,352,170,733,491,155,868,589,169
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",1474,1012,169,1404,1048,178,1355,1140,161,1289,1053,174
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",1306,1113,167,1463,1321,154,1528,1438,151,1476,1362,146
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,1442,1738,130,1571,1943,136,1848,2320,141
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,NA,NA,NA,2696,3867,142,2808,4181,150
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",NA,NA,NA,824,474,199,801,495,184,836,500,190
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Males",1591,1827,145,1625,1834,140,1528,1615,140,1369,1664,139
