"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",3821,3812,171,3505,3685,164,3468,3827,161,3786,4006,165
"Belgium",3417,3421,173,3591,3893,166,3755,4169,157,4112,4470,166
"Bulgaria",591,239,182,963,367,174,1431,635,164,1735,830,179
"Croatia",NA,NA,NA,NA,NA,NA,2494,1757,168,NA,NA,NA
"Cyprus",2385,2185,170,1885,2853,169,3178,2823,169,3001,2703,170
"Czech Rep.",1387,717,166,1862,1132,168,2078,1504,168,2447,1559,168
"Denmark",3518,4531,160,3762,5160,155,4011,5478,150,4173,5806,149
"Estonia",1292,677,177,1605,1025,168,1909,1312,162,2202,1665,177
"Finland",2733,3242,163,3079,3591,161,3401,4063,160,3688,4511,161
"France",3767,3780,149,3788,4198,173,3712,4171,164,4076,4389,167
"Germany",4204,4350,165,4447,4572,162,4398,4594,160,4768,4839,161
"Greece",2391,1996,174,2780,2386,173,2635,2425,166,2575,2199,167
"Hungary",1808,969,183,2189,1307,180,2561,1530,164,2624,1510,169
"Iceland",2982,3904,162,3388,5079,168,3176,3392,165,3775,4455,164
"Ireland",3364,3966,156,3644,4404,168,4067,4496,162,4259,5208,154
"Italy",5460,5128,164,2896,2963,171,3382,3461,166,3346,3444,179
"Latvia",920,464,173,1155,663,165,1013,920,152,1711,1200,162
"Lithuania",893,440,171,1010,546,163,1212,717,153,1428,896,170
"Luxembourg",4205,4303,172,4078,4578,169,4100,4959,165,4172,5025,177
"Macedonia",NA,NA,NA,NA,NA,NA,1906,738,168,1597,743,181
"Malta",2013,1454,165,1068,1716,165,2701,1975,170,2714,2195,167
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,2364,1311,179
"Netherlands",3135,3197,155,3164,3373,150,3323,3702,151,3427,3764,154
"Norway",3525,5148,161,4069,5395,162,4128,6096,160,4589,6721,159
"Poland",1612,953,179,1730,1005,170,1952,1166,162,2438,1361,179
"Portugal",2461,1885,164,2510,2039,166,2574,2134,164,2548,2076,167
"Romania",821,338,185,1166,582,174,1568,777,164,1720,914,181
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1942,980,184
"Slovakia",1310,570,173,1299,885,168,1966,1316,161,2181,1479,174
"Slovenia",2844,1953,166,2868,2140,176,2800,2356,165,3046,2487,178
"Spain",3072,2619,178,2762,2494,167,2860,2691,167,3053,2819,168
"Sweden",2858,3577,168,3195,3850,167,3316,4101,169,3798,4768,170
"Switzerland",NA,NA,NA,NA,NA,NA,5048,7240,170,4761,7088,165
"Turkey",NA,NA,NA,1880,1081,195,2248,1389,192,2648,1583,190
"United Kingdom",3863,4436,161,4060,4582,160,3704,3914,160,3529,4288,160
