"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1306,1303,141,1274,1340,133,1184,1307,130,1415,1497,133
"Belgium",1928,1930,149,1904,2064,135,1407,1562,115,2219,2412,149
"Bulgaria",222,90,177,337,128,172,456,203,163,525,251,181
"Croatia",NA,NA,NA,NA,NA,NA,972,685,165,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",558,288,166,669,407,169,719,521,171,798,508,168
"Denmark",1535,1977,124,1716,2354,127,2273,3104,136,2572,3579,146
"Estonia",514,269,179,614,392,177,641,441,162,845,639,181
"Finland",1512,1794,160,1670,1948,145,1784,2131,146,2166,2649,160
"France",1317,1321,126,1488,1649,135,1531,1721,145,1604,1727,141
"Germany",1142,1181,125,1162,1195,120,1289,1346,122,1273,1291,120
"Greece",1365,1139,174,NA,NA,NA,1210,1113,159,1220,1042,156
"Hungary",782,419,175,572,342,170,737,440,159,1028,591,158
"Iceland",1013,1327,123,1367,2049,146,1791,1913,178,1840,2172,158
"Ireland",NA,NA,NA,NA,NA,NA,1806,1997,136,2039,2493,161
"Italy",1780,1672,176,2131,2180,165,2008,2055,161,2349,2418,180
"Latvia",317,160,167,420,242,171,332,301,154,605,424,170
"Lithuania",498,245,178,514,278,167,618,365,152,595,373,167
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,1814,2185,167
"Macedonia",NA,NA,NA,NA,NA,NA,842,326,167,785,365,181
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1381,1409,125,991,1056,104,1356,1510,106,1453,1596,112
"Norway",1568,2291,130,1980,2626,137,2000,2954,129,2286,3349,130
"Poland",621,367,185,595,346,162,827,494,162,928,518,179
"Portugal",663,507,172,784,637,171,811,672,171,865,705,172
"Romania",305,125,189,474,237,178,523,259,168,530,282,182
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,917,463,187
"Slovakia",548,238,176,461,314,169,722,483,160,820,556,174
"Slovenia",1292,887,180,1049,783,177,1237,1041,163,1404,1147,174
"Spain",1239,1056,173,1105,998,150,1176,1106,157,1394,1287,161
"Sweden",1235,1545,135,1715,2066,155,1798,2224,149,2080,2612,141
"Switzerland",NA,NA,NA,NA,NA,NA,1775,2546,117,2324,3460,119
"Turkey",NA,NA,NA,609,351,200,NA,NA,NA,842,503,204
"United Kingdom",1240,1424,136,1122,1266,119,1447,1529,135,1406,1709,130
