"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,2699,2838,111,2422,2673,109,2649,2804,107
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,2388,2589,120,2791,3098,124,2892,3144,120
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",456,185,169,600,229,163,808,359,155,897,429,171
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,NA,NA,NA,1991,1402,162,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,1566,2370,158,3006,2670,163,2895,2607,147
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",780,403,142,1060,645,146,1330,962,159,1423,907,159
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,2429,3332,135,2918,3985,138,2958,4116,136
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,611,390,147,824,566,139,943,713,153
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,1919,2237,140,2175,2598,144,2365,2892,146
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,2620,2903,126,2366,2659,121,2636,2839,129
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,2514,2585,114,2445,2554,112,2500,2537,116
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,3004,2578,165,2999,2760,154,2933,2505,162
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",883,473,171,1192,712,160,1409,842,148,1523,876,161
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,1819,2727,150,1643,1755,147,1962,2316,140
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",2024,2386,103,2773,3352,117,2675,2958,125,2399,2933,118
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,2803,2867,119,3342,3420,130,2973,3060,130
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,630,362,157,551,500,148,779,546,156
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",484,238,140,699,378,143,869,514,139,892,559,148
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,4721,5299,137,4490,5432,133,5427,6536,154
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,NA,NA,NA,1489,577,168,1294,602,183
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,717,1151,135,1561,1141,118,1727,1397,128
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1429,793,175
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",1980,2020,100,1874,1998,103,2119,2361,104,2247,2468,108
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,2612,3463,132,2428,3585,121,2706,3964,122
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",1416,837,159,1413,821,129,1693,1011,136,1895,1058,159
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,1876,1524,155,1954,1620,151,1912,1557,160
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",961,395,184,1294,646,174,1199,594,164,1278,679,176
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1333,673,180
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",714,310,159,650,443,142,1051,703,141,1276,865,155
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Total","60 years or over","Total",3790,2603,169,3566,2662,177,3682,3098,169,3511,2867,177
