"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",4115,4106,176,3874,4073,172,3751,4140,167,4113,4352,171
"Belgium",3577,3582,174,3776,4093,168,3943,4377,159,4225,4592,167
"Bulgaria",668,271,182,1065,406,174,1629,723,164,1985,950,180
"Croatia",NA,NA,NA,NA,NA,NA,2519,1774,169,NA,NA,NA
"Cyprus",2504,2295,170,1918,2903,170,3337,2964,170,3185,2868,170
"Czech Rep.",1534,793,167,1997,1214,169,2255,1632,169,2623,1671,169
"Denmark",3621,4663,161,3954,5423,158,4374,5973,155,4559,6343,154
"Estonia",1474,772,179,1800,1150,171,2128,1462,164,2520,1906,180
"Finland",2799,3319,164,3195,3726,162,3529,4216,161,3832,4686,163
"France",3918,3932,150,3942,4369,176,3858,4336,166,4244,4570,170
"Germany",4373,4525,167,4701,4833,165,4782,4995,164,5149,5226,165
"Greece",2689,2244,176,2918,2504,174,2881,2651,167,2778,2374,167
"Hungary",1901,1019,183,2255,1346,180,2664,1591,165,2715,1562,170
"Iceland",NA,NA,NA,3683,5522,168,3436,3670,166,4086,4823,168
"Ireland",3599,4243,159,3989,4822,172,4311,4766,164,4648,5683,158
"Italy",5473,5140,164,3122,3195,174,3592,3675,167,3575,3680,181
"Latvia",1063,536,176,1302,748,166,1162,1056,154,1875,1315,162
"Lithuania",980,482,170,1093,591,163,1353,800,155,1607,1008,171
"Luxembourg",4382,4485,175,4244,4764,172,4305,5207,168,4450,5359,181
"Macedonia",NA,NA,NA,NA,NA,NA,1943,753,169,1724,802,182
"Malta",2095,1513,167,1112,1788,168,2771,2026,172,2896,2343,169
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,2264,1256,179
"Netherlands",3348,3415,162,3457,3684,157,3585,3994,158,3743,4111,162
"Norway",3702,5407,163,4281,5676,164,4401,6500,162,4892,7164,161
"Poland",1775,1049,183,1916,1113,171,2190,1309,163,2756,1539,180
"Portugal",2571,1969,164,2689,2185,166,2708,2244,165,2704,2203,167
"Romania",837,344,186,1165,582,174,1589,787,164,1841,978,181
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,2078,1048,185
"Slovakia",1446,629,173,1403,956,169,2123,1420,161,2382,1615,175
"Slovenia",2892,1986,173,2984,2227,177,2841,2390,167,3113,2542,180
"Spain",3337,2844,179,3021,2728,168,3074,2892,168,3262,3011,169
"Sweden",3040,3805,170,3357,4045,169,3503,4333,171,3946,4955,172
"Switzerland",NA,NA,NA,NA,NA,NA,5289,7585,174,5171,7698,172
"Turkey",NA,NA,NA,1944,1118,195,2379,1470,192,2764,1653,189
"United Kingdom",4052,4653,164,4293,4845,164,3936,4159,164,3754,4561,164
