"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",2272,2267,85,NA,NA,NA,2492,2750,83,3141,3323,115
"Belgium",NA,NA,NA,2828,3065,118,3577,3971,150,5068,5509,152
"Bulgaria",643,261,179,781,298,161,991,440,161,1138,545,171
"Croatia",NA,NA,NA,NA,NA,NA,2908,2048,169,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",1033,534,145,1626,989,157,1838,1330,158,2091,1332,152
"Denmark",2987,3847,146,3097,4248,135,3099,4232,127,3251,4523,125
"Estonia",778,407,153,951,608,152,1313,902,150,1505,1138,162
"Finland",2349,2786,NA,2682,3128,144,3071,3669,150,3293,4027,149
"France",4090,4103,125,2903,3217,114,3665,4119,149,3977,4283,141
"Germany",3701,3829,148,2462,2531,99,2782,2906,113,3239,3287,122
"Greece",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary",1275,684,168,1728,1031,163,2080,1243,149,2346,1350,149
"Iceland",NA,NA,NA,NA,NA,NA,2219,2370,148,2918,3444,156
"Ireland",NA,NA,NA,NA,NA,NA,3591,3971,148,2141,2618,124
"Italy",NA,NA,NA,NA,NA,NA,4316,4417,152,3677,3784,165
"Latvia",584,294,160,889,511,159,731,664,144,1236,867,148
"Lithuania",723,356,161,767,415,146,745,441,119,981,616,148
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,2068,801,170,2001,931,183
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",NA,NA,NA,1403,1495,NA,NA,NA,NA,2591,2846,108
"Norway",2666,3895,151,3043,4034,149,3229,4769,144,3670,5374,145
"Poland",1759,1040,172,1332,774,136,1779,1063,139,2394,1337,175
"Portugal",NA,NA,NA,NA,NA,NA,3292,2729,145,3723,3032,151
"Romania",625,257,160,950,474,158,1107,548,146,1458,775,158
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,984,185
"Slovakia",1127,490,171,916,624,150,1382,925,149,1420,963,157
"Slovenia",NA,NA,NA,NA,NA,NA,4047,3404,170,4028,3289,169
"Spain",NA,NA,NA,NA,NA,NA,3433,3230,146,3408,3146,148
"Sweden",2478,3101,158,2854,3439,155,2882,3564,160,3755,4715,160
"Switzerland",NA,NA,NA,NA,NA,NA,4054,5814,132,3147,4684,116
"Turkey",NA,NA,NA,NA,NA,NA,NA,NA,NA,808,483,160
"United Kingdom",NA,NA,NA,1957,2208,97,2361,2495,117,2347,2851,121
