"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",2251,2246,200,2131,2241,194,2055,2268,184,2412,2553,191
"Belgium","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",NA,NA,NA,2033,2203,165,2223,2468,157,2411,2621,156
"Bulgaria","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",354,144,185,443,169,176,682,303,165,679,325,181
"Croatia","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,1263,889,171,NA,NA,NA
"Cyprus","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",1337,1225,179,1083,1640,189,1571,1395,182,1541,1388,177
"Czech Rep.","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",922,476,180,1059,644,177,1035,749,176,1093,696,175
"Denmark","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",2030,2614,137,2233,3063,139,2752,3758,143,2667,3710,140
"Estonia","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",672,352,191,937,599,184,1053,724,171,1238,936,183
"Finland","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",1828,2168,169,2140,2496,171,2506,2993,170,2514,3074,168
"France","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",1773,1779,155,1821,2018,165,1887,2120,162,2091,2252,161
"Germany","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",2164,2239,179,2098,2157,172,2084,2177,171,2060,2091,162
"Greece","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",1684,1406,176,2153,1848,190,2100,1933,178,1789,1529,170
"Hungary","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",779,418,188,866,517,182,1057,631,168,1075,618,175
"Iceland","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",NA,NA,NA,2303,3453,213,NA,NA,188,2451,2892,210
"Ireland","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",2210,2605,173,2662,3218,175,2741,3030,170,2518,3079,156
"Italy","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",1863,1750,172,2466,2523,179,2036,2084,174,1888,1944,178
"Latvia","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",492,248,180,642,369,173,604,549,157,883,620,158
"Lithuania","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",507,249,173,551,298,168,NA,NA,NA,867,544,184
"Luxembourg","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",2359,2414,187,2479,2783,NA,2433,2943,NA,2507,3019,183
"Macedonia","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,984,381,159,716,333,180
"Malta","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",1543,1115,178,816,1312,191,2043,1494,NA,1816,1469,181
"Montenegro","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,999,554,179
"Netherlands","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",2254,2299,183,1943,2071,166,2271,2530,172,1967,2160,150
"Norway","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",2110,3081,159,2465,3268,159,2623,3874,159,2733,4003,153
"Poland","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",905,535,187,976,567,180,1123,671,173,1305,729,187
"Portugal","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",1053,806,177,1117,908,177,1148,952,176,1212,987,176
"Romania","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",483,199,190,582,290,179,835,414,168,783,416,183
"Serbia","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,955,482,186
"Slovakia","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",734,319,169,679,463,171,925,619,167,991,672,174
"Slovenia","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",1217,836,178,1472,1099,179,1395,1174,168,1532,1251,181
"Spain","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",1675,1428,184,1723,1556,170,1831,1722,168,1883,1738,168
"Sweden","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",1617,2024,167,1977,2382,170,2147,2656,170,2489,3126,172
"Switzerland","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",NA,NA,NA,NA,NA,NA,2816,4039,169,3228,4806,170
"Turkey","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",NA,NA,NA,841,484,205,842,520,201,843,504,195
"United Kingdom","Services of the business economy","Plant and machine operators and assemblers","From 40 to 49 years","Total",2261,2596,198,2508,2830,196,2278,2408,191,2288,2780,193
