"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",2593,2587,172,2659,2796,171,2614,2885,166,2825,2989,171
"Belgium",2534,2538,177,2564,2780,171,2731,3032,164,3069,3336,171
"Bulgaria",432,175,185,745,284,175,1286,571,166,1318,631,182
"Croatia",NA,NA,NA,NA,NA,NA,1677,1182,170,NA,NA,NA
"Cyprus",1444,1323,170,1155,1749,178,1983,1761,169,1745,1571,170
"Czech Rep.",1086,562,168,1444,878,170,1531,1108,169,1715,1092,170
"Denmark",2676,3447,161,2628,3604,156,3087,4216,155,3074,4277,155
"Estonia",1133,593,182,1527,975,177,1840,1264,168,2037,1540,181
"Finland",2343,2779,166,2433,2837,160,2745,3279,162,2722,3329,167
"France",2900,2910,152,2754,3052,184,2574,2892,168,2830,3048,175
"Germany",3162,3271,165,3026,3111,166,3214,3357,163,3432,3483,163
"Greece",NA,NA,170,1898,1629,175,1668,1535,171,1308,1117,156
"Hungary",1484,795,185,1719,1026,184,1893,1131,166,2091,1203,171
"Iceland",NA,NA,NA,2462,3692,148,2529,2701,158,2951,3483,159
"Ireland",3150,3714,164,2997,3623,176,2872,3175,172,2869,3509,167
"Italy",NA,NA,NA,1953,1998,177,2166,2216,172,2048,2108,186
"Latvia",861,435,179,1086,624,170,857,779,152,1502,1053,173
"Lithuania",957,471,178,1123,607,169,1220,721,163,1341,841,173
"Luxembourg",2920,2988,179,2774,3114,177,2905,3514,172,2739,3299,178
"Macedonia",NA,NA,NA,NA,NA,NA,1501,581,169,1228,571,182
"Malta",1813,1310,163,856,1375,162,2578,1885,179,2316,1873,177
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1331,739,184
"Netherlands",2392,2440,166,2410,2569,166,2376,2648,166,2516,2764,166
"Norway",2831,4135,167,3272,4338,166,3413,5041,166,3859,5652,167
"Poland",1268,750,187,1368,795,176,1516,906,168,1904,1063,184
"Portugal",1801,1379,168,1579,1283,170,1500,1243,161,1410,1148,172
"Romania",607,250,188,876,437,177,1370,679,169,1303,692,183
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1639,827,186
"Slovakia",1109,482,176,1060,723,170,1561,1045,163,1633,1107,177
"Slovenia",1907,1310,163,1959,1462,179,1843,1551,169,2172,1773,182
"Spain",2070,1764,182,2087,1885,170,2148,2021,170,2186,2018,170
"Sweden",2261,2830,172,2371,2857,172,2520,3117,174,2829,3552,175
"Switzerland",NA,NA,NA,NA,NA,NA,3318,4758,174,3590,5345,174
"Turkey",NA,NA,NA,1394,801,197,NA,NA,NA,1920,1148,197
"United Kingdom",2794,3209,168,2987,3371,170,2601,2749,171,2698,3278,172
