"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,1232,1296,134,1270,1402,131,1433,1516,128
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,1574,1706,129,1790,1987,127,1830,1989,120
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",202,82,178,307,117,171,437,194,163,506,242,175
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,NA,NA,NA,1257,886,167,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,792,1199,169,1464,1300,166,1322,1191,160
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",624,322,166,707,430,164,859,622,170,891,568,168
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,1595,2188,127,1879,2566,126,1808,2515,119
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,464,296,167,587,403,160,692,523,172
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,1561,1820,159,1753,2095,158,1864,2279,158
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,1417,1570,138,1465,1646,138,1597,1720,138
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,1422,1462,127,1805,1886,131,1357,1377,116
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,1639,1407,180,1516,1395,174,1435,1226,178
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",519,278,186,681,406,176,745,445,166,804,463,170
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,1149,1723,139,1126,1202,134,1203,1419,125
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",1356,1599,124,1583,1913,125,1918,2121,132,1907,2332,123
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,1318,1348,137,1430,1463,146,1538,1583,153
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,407,234,165,351,319,151,553,388,160
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",326,160,175,439,237,165,487,288,157,574,360,170
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,2018,2265,145,2019,2442,137,2209,2661,149
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,NA,NA,NA,961,372,169,780,363,181
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,640,1029,162,1475,1078,151,1459,1180,152
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,803,446,175
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",1181,1204,100,1030,1098,98,1174,1308,95,1331,1462,96
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,1550,2055,111,1634,2413,104,1808,2648,105
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",583,345,182,673,391,167,786,469,159,993,555,174
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,769,625,165,818,678,164,835,680,167
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",275,113,187,432,216,179,458,227,169,527,280,182
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,714,360,184
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",455,198,176,429,293,163,648,433,153,780,529,166
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",1117,767,155,1140,851,175,1305,1097,161,1255,1025,173
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",1172,999,161,1250,1129,149,1326,1247,145,1329,1227,143
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,1371,1652,126,1525,1887,131,1774,2228,135
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,NA,NA,NA,2108,3023,123,2189,3259,127
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",NA,NA,NA,794,457,199,771,476,187,804,481,192
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","Total","Total",1125,1292,117,1244,1404,119,1259,1331,125,1175,1428,127
