"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Industry and construction","Professionals","60 years or over","Total",5198,5186,165,5500,5783,143,4211,4647,140,4833,5114,133
"Belgium","Industry and construction","Professionals","60 years or over","Total",4786,4793,172,4610,4997,164,5242,5820,155,5983,6503,170
"Bulgaria","Industry and construction","Professionals","60 years or over","Total",530,215,175,854,326,171,1044,463,151,1169,560,170
"Croatia","Industry and construction","Professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,2818,1984,168,NA,NA,NA
"Cyprus","Industry and construction","Professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,4009,3561,164,NA,NA,NA
"Czech Rep.","Industry and construction","Professionals","60 years or over","Total",1475,763,162,1667,1014,163,1979,1432,161,2358,1502,164
"Denmark","Industry and construction","Professionals","60 years or over","Total",3450,4443,154,3886,5329,156,4720,6446,155,4896,6812,155
"Estonia","Industry and construction","Professionals","60 years or over","Total",858,449,170,1133,723,162,1413,971,157,1559,1179,170
"Finland","Industry and construction","Professionals","60 years or over","Total",2707,3211,147,2950,3440,149,3618,4322,154,3807,4657,160
"France","Industry and construction","Professionals","60 years or over","Total",4926,4943,136,6210,6882,179,5327,5986,168,5464,5884,169
"Germany","Industry and construction","Professionals","60 years or over","Total",4578,4736,153,4753,4886,134,4698,4907,138,5116,5191,142
"Greece","Industry and construction","Professionals","60 years or over","Total",4307,3595,182,4069,3493,179,4037,3715,168,3787,3235,168
"Hungary","Industry and construction","Professionals","60 years or over","Total",1586,850,177,1909,1140,166,2177,1300,148,2500,1438,157
"Iceland","Industry and construction","Professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,3331,3558,165,4092,4830,170
"Ireland","Industry and construction","Professionals","60 years or over","Total",2913,3434,136,4890,5910,178,4061,4490,158,4377,5353,168
"Italy","Industry and construction","Professionals","60 years or over","Total",5615,5275,NA,4085,4179,173,5268,5391,166,4249,4374,170
"Latvia","Industry and construction","Professionals","60 years or over","Total",671,338,168,864,496,159,743,675,146,1183,830,153
"Lithuania","Industry and construction","Professionals","60 years or over","Total",739,364,162,847,458,147,847,501,122,1101,690,170
"Luxembourg","Industry and construction","Professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Industry and construction","Professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,1674,648,168,2151,1000,183
"Malta","Industry and construction","Professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Industry and construction","Professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,2190,1215,176
"Netherlands","Industry and construction","Professionals","60 years or over","Total",5051,5152,153,3305,3522,137,3831,4268,142,4239,4656,160
"Norway","Industry and construction","Professionals","60 years or over","Total",3466,5063,156,4476,5935,158,4485,6624,155,5345,7828,156
"Poland","Industry and construction","Professionals","60 years or over","Total",1766,1044,184,1606,933,145,2057,1230,158,2645,1477,178
"Portugal","Industry and construction","Professionals","60 years or over","Total",1549,1186,146,2970,2413,156,3674,3046,158,3373,2747,151
"Romania","Industry and construction","Professionals","60 years or over","Total",701,288,187,930,464,154,1093,542,135,1539,818,165
"Serbia","Industry and construction","Professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,2256,1138,185
"Slovakia","Industry and construction","Professionals","60 years or over","Total",1119,486,171,1145,780,157,1619,1083,140,2011,1364,166
"Slovenia","Industry and construction","Professionals","60 years or over","Total",NA,NA,NA,3051,2277,175,3337,2807,166,3829,3126,180
"Spain","Industry and construction","Professionals","60 years or over","Total",4623,3940,160,4327,3907,154,3298,3102,127,3420,3157,143
"Sweden","Industry and construction","Professionals","60 years or over","Total",2781,3480,162,3406,4104,166,3753,4642,169,4183,5252,170
"Switzerland","Industry and construction","Professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,5141,7373,167,5457,8124,162
"Turkey","Industry and construction","Professionals","60 years or over","Total",NA,NA,NA,2021,1162,182,3055,1888,187,2597,1553,182
"United Kingdom","Industry and construction","Professionals","60 years or over","Total",3440,3950,155,3465,3910,158,3542,3743,158,3507,4260,160
