"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Technicians and associate professionals","60 years or over","Total",3617,3609,137,2923,3073,131,2392,2640,113,3145,3328,131
"Belgium","Services of the business economy","Technicians and associate professionals","60 years or over","Total",2840,2844,156,2908,3153,145,3584,3979,148,4224,4592,162
"Bulgaria","Services of the business economy","Technicians and associate professionals","60 years or over","Total",488,198,169,663,253,167,875,389,161,1014,485,175
"Croatia","Services of the business economy","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,1995,1405,170,NA,NA,NA
"Cyprus","Services of the business economy","Technicians and associate professionals","60 years or over","Total",1614,1479,167,1460,2209,164,3106,2759,167,2175,1959,170
"Czech Rep.","Services of the business economy","Technicians and associate professionals","60 years or over","Total",976,505,157,1349,820,161,1735,1256,162,1787,1139,166
"Denmark","Services of the business economy","Technicians and associate professionals","60 years or over","Total",2367,3049,127,2948,4044,146,3322,4537,147,3510,4884,148
"Estonia","Services of the business economy","Technicians and associate professionals","60 years or over","Total",784,411,167,1015,649,161,1146,787,156,1587,1200,174
"Finland","Services of the business economy","Technicians and associate professionals","60 years or over","Total",2009,2383,150,2200,2565,145,2541,3036,148,2799,3423,153
"France","Services of the business economy","Technicians and associate professionals","60 years or over","Total",2853,2862,132,2114,2343,126,2543,2858,130,3026,3259,140
"Germany","Services of the business economy","Technicians and associate professionals","60 years or over","Total",2851,2950,138,2928,3011,119,3422,3574,134,3180,3227,132
"Greece","Services of the business economy","Technicians and associate professionals","60 years or over","Total",1381,1153,139,2145,1841,164,2469,2273,161,4245,3627,157
"Hungary","Services of the business economy","Technicians and associate professionals","60 years or over","Total",1004,538,162,1074,641,157,1307,781,144,1405,809,151
"Iceland","Services of the business economy","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,2829,4242,177,2239,2391,164,2916,3441,168
"Ireland","Services of the business economy","Technicians and associate professionals","60 years or over","Total",3910,4610,140,2616,3162,149,3258,3602,155,2670,3265,140
"Italy","Services of the business economy","Technicians and associate professionals","60 years or over","Total",4625,4344,168,4089,4184,166,4004,4098,161,3553,3657,174
"Latvia","Services of the business economy","Technicians and associate professionals","60 years or over","Total",674,340,168,727,418,158,791,719,152,942,660,137
"Lithuania","Services of the business economy","Technicians and associate professionals","60 years or over","Total",752,370,160,812,439,144,1417,838,154,791,496,142
"Luxembourg","Services of the business economy","Technicians and associate professionals","60 years or over","Total",4675,4784,167,3985,4473,149,3847,4653,158,3253,3918,153
"Macedonia","Services of the business economy","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,1706,661,168,1159,539,184
"Malta","Services of the business economy","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,652,1048,123,2367,1730,180,1710,1383,146
"Montenegro","Services of the business economy","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1961,1088,178
"Netherlands","Services of the business economy","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,2575,2745,130,2804,3124,133,2932,3220,130
"Norway","Services of the business economy","Technicians and associate professionals","60 years or over","Total",2620,3827,153,3200,4243,155,3383,4996,151,3719,5446,149
"Poland","Services of the business economy","Technicians and associate professionals","60 years or over","Total",1260,745,182,1088,632,139,1501,897,150,1814,1013,169
"Portugal","Services of the business economy","Technicians and associate professionals","60 years or over","Total",2121,1624,167,2798,2273,164,2319,1922,164,3006,2449,164
"Romania","Services of the business economy","Technicians and associate professionals","60 years or over","Total",501,206,183,571,285,150,1163,576,151,1039,552,164
"Serbia","Services of the business economy","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1424,719,183
"Slovakia","Services of the business economy","Technicians and associate professionals","60 years or over","Total",992,431,170,869,592,154,1408,942,149,1282,869,146
"Slovenia","Services of the business economy","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,2285,1705,176,2361,1986,163,2627,2145,176
"Spain","Services of the business economy","Technicians and associate professionals","60 years or over","Total",2772,2363,176,2831,2557,154,2370,2230,127,2688,2481,148
"Sweden","Services of the business economy","Technicians and associate professionals","60 years or over","Total",2155,2697,159,2530,3049,159,2651,3279,158,3165,3974,162
"Switzerland","Services of the business economy","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,NA,NA,NA,3870,5550,146,4415,6573,154
"Turkey","Services of the business economy","Technicians and associate professionals","60 years or over","Total",NA,NA,NA,1755,1009,197,2265,1400,170,1617,967,164
"United Kingdom","Services of the business economy","Technicians and associate professionals","60 years or over","Total",2418,2776,140,2887,3258,137,2247,2375,141,2333,2835,145
