"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1707,1795,171,1630,1799,164,1845,1953,162
"Belgium",NA,NA,NA,1926,2088,158,1950,2164,153,1994,2168,151
"Bulgaria",228,92,181,299,114,172,436,194,155,528,253,178
"Croatia",NA,NA,NA,NA,NA,NA,987,695,170,NA,NA,NA
"Cyprus",NA,NA,NA,904,1368,174,1609,1429,178,1189,1071,168
"Czech Rep.",648,335,172,861,523,173,977,707,173,992,632,172
"Denmark",NA,NA,NA,1889,2591,123,2119,2894,119,2011,2799,110
"Estonia",NA,NA,NA,753,481,167,856,588,162,1106,836,176
"Finland",NA,NA,NA,1751,2042,162,1937,2315,159,2054,2512,163
"France",NA,NA,NA,1459,1617,146,1441,1619,143,1680,1809,144
"Germany",NA,NA,NA,1919,1972,154,1622,1694,150,1356,1376,117
"Greece",NA,NA,NA,1589,1364,175,1276,1174,167,1150,982,164
"Hungary",547,293,182,586,350,178,678,405,160,828,476,165
"Iceland",NA,NA,NA,1797,2694,201,1686,1801,178,2096,2474,198
"Ireland",1863,2196,163,2365,2859,177,2114,2337,160,2031,2484,147
"Italy",NA,NA,NA,1424,1457,163,1565,1602,160,1608,1655,171
"Latvia",NA,NA,NA,598,344,168,453,412,151,764,536,157
"Lithuania",385,189,170,602,325,168,511,302,146,671,421,170
"Luxembourg",NA,NA,NA,1868,2097,170,1876,2269,162,1996,2404,180
"Macedonia",NA,NA,NA,NA,NA,NA,783,303,168,735,342,181
"Malta",NA,NA,NA,564,907,170,1610,1177,183,1368,1106,158
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,938,520,180
"Netherlands",1910,1948,157,1595,1700,142,1641,1829,149,1681,1846,144
"Norway",NA,NA,NA,2039,2703,141,2216,3273,144,2272,3327,141
"Poland",676,400,187,782,454,175,983,588,171,1168,652,183
"Portugal",NA,NA,NA,900,731,174,954,791,169,983,801,168
"Romania",265,109,190,370,185,179,474,235,170,542,288,184
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,852,430,184
"Slovakia",564,245,171,550,375,172,796,533,162,948,643,170
"Slovenia",936,643,170,1043,778,177,1133,953,168,1317,1075,179
"Spain",1191,1015,176,1331,1202,169,1411,1327,164,1390,1283,158
"Sweden",1861,2329,166,1780,2145,163,1813,2242,154,1905,2392,148
"Switzerland",NA,NA,NA,NA,NA,NA,2134,3061,163,2919,4345,165
"Turkey",NA,NA,NA,758,436,201,868,536,203,840,502,200
"United Kingdom",2092,2402,182,2066,2332,177,1677,1772,167,1646,1999,168
