"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",2054,2050,159,2096,2204,154,1999,2206,149,2185,2312,150
"Belgium",2144,2147,163,2201,2385,154,2289,2541,149,2523,2742,158
"Bulgaria",312,127,180,446,170,173,686,304,161,775,371,178
"Croatia",NA,NA,NA,NA,NA,NA,1415,996,168,NA,NA,NA
"Cyprus",1247,1143,168,890,1347,167,1819,1615,167,1631,1469,166
"Czech Rep.",749,387,166,967,588,167,1150,832,167,1276,813,167
"Denmark",1809,2330,130,2055,2819,136,2390,3263,135,2427,3378,132
"Estonia",661,346,174,793,506,166,968,665,159,1188,898,177
"Finland",1605,1903,159,1833,2138,156,1995,2383,154,2080,2544,156
"France",1533,1539,139,1610,1784,144,1658,1863,146,1890,2036,145
"Germany",2299,2379,150,2491,2561,148,1913,1998,138,2467,2503,147
"Greece",1353,1129,169,1598,1372,168,1726,1588,165,1644,1404,164
"Hungary",737,395,180,851,508,177,1120,669,163,1216,699,164
"Iceland",1647,2157,153,1548,2321,144,1721,1838,155,1990,2349,154
"Ireland",1846,2176,146,2086,2521,156,2413,2668,154,2356,2880,147
"Italy",2055,1930,172,2101,2150,166,2143,2193,160,2142,2204,169
"Latvia",522,263,172,674,388,167,567,516,152,923,648,160
"Lithuania",547,269,169,707,382,168,748,442,154,909,570,170
"Luxembourg",2729,2793,166,2411,2707,161,2679,3241,156,2714,3268,169
"Macedonia",NA,NA,NA,NA,NA,NA,1268,491,168,954,444,181
"Malta",1398,1009,170,653,1049,167,1618,1183,168,1572,1272,160
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1166,647,179
"Netherlands",1586,1617,127,1552,1654,124,1777,1980,126,1901,2088,130
"Norway",1932,2823,148,2251,2985,146,2331,3442,141,2602,3812,142
"Poland",889,526,186,902,524,170,1144,683,165,1365,762,180
"Portugal",1248,955,167,1201,976,167,1346,1116,167,1439,1172,167
"Romania",459,189,183,616,308,175,812,402,167,831,442,180
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1136,573,185
"Slovakia",520,226,163,643,439,166,1000,669,158,1151,780,170
"Slovenia",1323,909,169,1435,1071,176,1510,1270,166,1680,1372,174
"Spain",1494,1273,172,1511,1365,161,1706,1605,161,1784,1647,161
"Sweden",1509,1889,156,1802,2172,158,2013,2490,163,2360,2963,165
"Switzerland",NA,NA,NA,NA,NA,NA,3056,4383,159,2708,4031,142
"Turkey",NA,NA,NA,1126,648,197,1318,814,195,1199,717,196
"United Kingdom",1708,1961,143,1780,2008,143,1684,1779,142,1655,2011,145
