"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Professionals","Total","Total",3711,3703,169,3282,3451,160,3354,3702,160,3664,3877,162
"Belgium","Services of the business economy","Professionals","Total","Total",3369,3374,173,3554,3852,165,3689,4096,156,4055,4408,164
"Bulgaria","Services of the business economy","Professionals","Total","Total",653,265,182,1059,404,173,1568,696,164,1890,904,180
"Croatia","Services of the business economy","Professionals","Total","Total",NA,NA,NA,NA,NA,NA,2597,1829,168,NA,NA,NA
"Cyprus","Services of the business economy","Professionals","Total","Total",2352,2155,172,1933,2926,168,3215,2856,169,3050,2747,170
"Czech Rep.","Services of the business economy","Professionals","Total","Total",1402,725,166,1918,1166,168,2139,1548,168,2525,1608,168
"Denmark","Services of the business economy","Professionals","Total","Total",3515,4527,160,3702,5078,153,3875,5292,147,4042,5624,146
"Estonia","Services of the business economy","Professionals","Total","Total",1431,749,176,1751,1119,168,1993,1369,162,2247,1699,176
"Finland","Services of the business economy","Professionals","Total","Total",2680,3178,161,3030,3534,160,3341,3992,159,3676,4496,160
"France","Services of the business economy","Professionals","Total","Total",3682,3695,149,3595,3985,167,3576,4018,161,3933,4235,161
"Germany","Services of the business economy","Professionals","Total","Total",3986,4124,165,4205,4323,161,4123,4307,159,4506,4573,159
"Greece","Services of the business economy","Professionals","Total","Total",NA,NA,NA,2553,2191,170,2560,2356,165,2583,2206,167
"Hungary","Services of the business economy","Professionals","Total","Total",1905,1021,183,2269,1355,179,2623,1567,164,2633,1515,168
"Iceland","Services of the business economy","Professionals","Total","Total",2562,3355,147,3363,5043,168,3136,3349,164,3729,4401,163
"Ireland","Services of the business economy","Professionals","Total","Total",3274,3860,152,3504,4235,165,4084,4516,161,4210,5147,149
"Italy","Services of the business economy","Professionals","Total","Total",5290,4969,163,2817,2882,170,3355,3433,164,3333,3431,176
"Latvia","Services of the business economy","Professionals","Total","Total",975,492,173,1218,700,164,1079,981,153,1824,1279,161
"Lithuania","Services of the business economy","Professionals","Total","Total",921,454,170,1021,552,163,1257,744,152,1460,916,170
"Luxembourg","Services of the business economy","Professionals","Total","Total",4241,4340,172,4128,4634,169,4097,4956,165,4133,4977,177
"Macedonia","Services of the business economy","Professionals","Total","Total",NA,NA,NA,NA,NA,NA,1995,773,168,1646,766,181
"Malta","Services of the business economy","Professionals","Total","Total",2172,1568,169,1076,1728,164,2701,1975,168,2711,2193,166
"Montenegro","Services of the business economy","Professionals","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,2430,1348,178
"Netherlands","Services of the business economy","Professionals","Total","Total",3067,3128,155,3138,3345,148,3265,3637,149,3351,3680,151
"Norway","Services of the business economy","Professionals","Total","Total",3489,5096,161,3981,5278,162,3972,5865,159,4402,6447,158
"Poland","Services of the business economy","Professionals","Total","Total",1653,977,174,1784,1037,169,2023,1209,160,2472,1380,177
"Portugal","Services of the business economy","Professionals","Total","Total",2609,1998,168,2587,2102,166,2619,2171,164,2559,2084,166
"Romania","Services of the business economy","Professionals","Total","Total",966,398,183,1295,647,173,1661,823,164,1833,974,180
"Serbia","Services of the business economy","Professionals","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1976,997,184
"Slovakia","Services of the business economy","Professionals","Total","Total",1397,607,172,1368,933,168,2030,1358,161,2240,1519,174
"Slovenia","Services of the business economy","Professionals","Total","Total",2963,2035,166,2884,2152,176,2872,2416,164,3017,2464,177
"Spain","Services of the business economy","Professionals","Total","Total",3082,2626,178,2685,2425,167,2793,2628,167,3011,2779,167
"Sweden","Services of the business economy","Professionals","Total","Total",2890,3617,167,3212,3870,167,3284,4063,168,3781,4748,170
"Switzerland","Services of the business economy","Professionals","Total","Total",NA,NA,NA,NA,NA,NA,5184,7435,169,4742,7060,164
"Turkey","Services of the business economy","Professionals","Total","Total",NA,NA,NA,1990,1144,194,2394,1479,190,2765,1654,189
"United Kingdom","Services of the business economy","Professionals","Total","Total",3967,4555,158,4191,4730,157,3748,3961,158,3503,4256,158
