"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,1590,1672,152,1572,1735,146,1778,1882,151
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,1566,1698,130,2028,2252,144,2034,2211,141
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",231,94,177,340,129,173,500,222,161,434,208,172
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,1109,781,168,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,1882,1672,171,1522,1371,176
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",783,405,173,897,546,175,993,719,175,1064,678,172
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,1625,2228,125,1870,2554,123,1840,2560,120
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,606,387,156,786,540,162,971,735,177
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,1724,2011,163,1836,2193,158,1952,2387,160
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,1461,1620,147,1508,1695,147,1700,1831,143
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,1906,1960,146,1990,2078,144,1587,1610,126
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,1845,1583,184,1594,1467,172,1508,1289,171
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",644,345,198,718,429,185,839,501,175,930,535,182
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,1360,2039,148,1405,1500,155,1424,1680,132
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",2134,2516,152,2512,3036,169,2374,2625,150,2211,2703,134
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,1434,1467,148,1500,1535,150,1668,1717,159
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,530,305,163,373,339,146,578,405,141
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",403,199,167,532,287,159,NA,NA,NA,787,494,141
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,2270,2548,NA,2590,3133,163,2622,3158,176
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,997,386,170,758,352,180
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,835,1342,183,1995,1459,176,1740,1407,164
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,809,449,177
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",2089,2130,150,1721,1834,143,1712,1907,130,1918,2106,137
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,1836,2434,122,1779,2627,113,1920,2812,112
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",629,372,183,732,426,169,853,510,154,1112,621,172
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,852,692,167,920,762,166,927,755,170
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",286,118,186,442,221,178,461,228,166,478,254,176
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,729,368,185
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",553,241,177,515,351,170,804,538,161,980,665,172
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",1511,1038,172,1286,960,177,1384,1165,163,1243,1015,173
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",1258,1072,169,1459,1317,157,1377,1295,150,1439,1328,151
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,1481,1785,135,1609,1990,139,1896,2381,144
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,2664,3821,146,2764,4114,155
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",NA,NA,NA,901,518,199,857,529,191,853,510,188
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Service and sales workers","From 30 to 39 years","Males",1994,2290,160,1899,2143,158,1686,1781,150,1529,1857,151
