"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Elementary occupations","Total","Males",1483,1480,166,1482,1558,160,1485,1638,155,1579,1671,149
"Belgium","Services of the business economy","Elementary occupations","Total","Males",1981,1984,171,1987,2154,152,1926,2138,146,1923,2090,143
"Bulgaria","Services of the business economy","Elementary occupations","Total","Males",212,86,174,283,108,167,419,186,148,521,249,175
"Croatia","Services of the business economy","Elementary occupations","Total","Males",NA,NA,NA,NA,NA,NA,1018,717,169,NA,NA,NA
"Cyprus","Services of the business economy","Elementary occupations","Total","Males",1198,1098,171,890,1347,180,1489,1323,175,1178,1061,168
"Czech Rep.","Services of the business economy","Elementary occupations","Total","Males",631,326,169,789,480,170,924,669,169,895,570,169
"Denmark","Services of the business economy","Elementary occupations","Total","Males",1179,1518,92,1337,1834,94,1523,2080,93,1367,1902,81
"Estonia","Services of the business economy","Elementary occupations","Total","Males",471,247,175,686,438,161,788,542,158,869,657,164
"Finland","Services of the business economy","Elementary occupations","Total","Males",1391,1649,152,1547,1805,152,1698,2029,150,1821,2227,156
"France","Services of the business economy","Elementary occupations","Total","Males",1380,1384,137,1403,1555,142,1330,1495,134,1628,1753,137
"Germany","Services of the business economy","Elementary occupations","Total","Males",1515,1568,140,1496,1538,137,1315,1374,134,909,922,89
"Greece","Services of the business economy","Elementary occupations","Total","Males",1079,900,171,1725,1481,173,1262,1161,164,1110,948,158
"Hungary","Services of the business economy","Elementary occupations","Total","Males",527,282,178,559,334,172,646,386,156,808,465,161
"Iceland","Services of the business economy","Elementary occupations","Total","Males",1306,1710,173,1680,2518,177,1647,1759,174,1837,2168,178
"Ireland","Services of the business economy","Elementary occupations","Total","Males",1510,1780,152,1884,2277,153,2026,2240,158,2027,2478,140
"Italy","Services of the business economy","Elementary occupations","Total","Males",1575,1479,173,1417,1449,159,1423,1456,158,1492,1536,169
"Latvia","Services of the business economy","Elementary occupations","Total","Males",461,232,172,536,308,164,457,415,145,644,452,150
"Lithuania","Services of the business economy","Elementary occupations","Total","Males",373,184,167,519,280,161,536,317,154,591,371,153
"Luxembourg","Services of the business economy","Elementary occupations","Total","Males",1951,1997,169,1709,1918,157,1756,2124,150,1862,2243,167
"Macedonia","Services of the business economy","Elementary occupations","Total","Males",NA,NA,NA,NA,NA,NA,876,339,163,704,328,181
"Malta","Services of the business economy","Elementary occupations","Total","Males",1245,899,174,534,858,159,1442,1055,172,1266,1024,150
"Montenegro","Services of the business economy","Elementary occupations","Total","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,995,552,175
"Netherlands","Services of the business economy","Elementary occupations","Total","Males",1157,1180,111,978,1042,103,936,1043,97,947,1040,91
"Norway","Services of the business economy","Elementary occupations","Total","Males",2210,3229,138,1661,2203,120,1787,2639,122,1834,2687,121
"Poland","Services of the business economy","Elementary occupations","Total","Males",594,351,186,629,366,169,805,481,163,995,556,177
"Portugal","Services of the business economy","Elementary occupations","Total","Males",799,612,167,966,785,176,972,806,164,986,804,161
"Romania","Services of the business economy","Elementary occupations","Total","Males",247,102,188,338,169,177,454,225,166,508,270,179
"Serbia","Services of the business economy","Elementary occupations","Total","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,968,488,184
"Slovakia","Services of the business economy","Elementary occupations","Total","Males",587,255,167,498,339,169,719,481,160,936,635,169
"Slovenia","Services of the business economy","Elementary occupations","Total","Males",912,627,173,1023,764,178,1082,910,165,1216,993,178
"Spain","Services of the business economy","Elementary occupations","Total","Males",1085,925,170,1233,1113,164,1296,1219,155,1334,1231,153
"Sweden","Services of the business economy","Elementary occupations","Total","Males",1605,2009,159,1694,2042,156,1691,2092,148,1764,2215,143
"Switzerland","Services of the business economy","Elementary occupations","Total","Males",NA,NA,NA,NA,NA,NA,1744,2502,141,2548,3794,144
"Turkey","Services of the business economy","Elementary occupations","Total","Males",NA,NA,NA,642,370,198,787,486,199,809,484,199
"United Kingdom","Services of the business economy","Elementary occupations","Total","Males",1641,1884,163,1829,2064,169,1346,1422,148,1340,1627,149
