"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,3668,3857,172,3546,3913,169,3737,3954,173
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,3523,3819,156,3871,4297,156,4076,4430,163
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",458,185,184,761,290,173,1391,617,168,2203,1055,180
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",1973,1020,174,2172,1321,169,2052,1486,168,2307,1469,167
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,3663,5024,157,4261,5820,160,4343,6043,158
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,1791,1144,169,2344,1611,166,2453,1855,177
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,3027,3530,156,3962,4734,160,3913,4785,161
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,3363,3727,162,2792,3138,154,3285,3538,158
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,4011,4124,164,3736,3902,169,5950,6038,171
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,3016,2776,167,2551,2179,165
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",1491,799,187,1844,1101,180,2022,1208,167,1992,1146,172
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,2812,4217,186,2823,3015,188,3051,3601,186
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",3781,4458,143,3768,4555,155,3413,3774,165,2948,3605,136
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,2699,2762,155,4206,4304,168,3981,4098,173
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,1558,895,166,1076,977,152,1723,1208,158
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",832,410,189,1428,772,163,926,548,123,1436,900,149
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,4856,5451,161,NA,NA,NA,5030,6058,179
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,1732,671,168,2004,932,184
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,1152,1851,164,3685,2695,169,4434,3587,165
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",2589,2641,126,2748,2929,142,2947,3283,144,3264,3585,152
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,3689,4891,159,3624,5353,155,3999,5857,156
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",1750,1035,183,2007,1166,172,2273,1359,165,2672,1492,177
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,2879,2339,160,3519,2917,162,3048,2483,164
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",999,411,191,1450,724,178,1405,696,169,1564,831,182
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1544,779,185
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",1390,604,178,1993,1359,170,2519,1685,149,2464,1671,171
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,3709,2768,171,2976,2503,158,2893,2362,167
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",3354,2858,173,4133,3732,164,3283,3088,165,2922,2697,163
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,2900,3495,164,3040,3761,168,3642,4574,173
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,NA,NA,NA,4838,6938,166,4550,6774,164
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",NA,NA,NA,1649,948,198,2281,1409,193,2199,1315,188
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Managers","From 30 to 39 years","Males",3918,4500,164,4520,5102,163,3746,3959,162,3510,4264,161
