"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,1668,1754,165,1429,1577,164,1759,1861,165
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,1605,1740,152,1895,2104,149,2118,2303,144
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",262,106,180,381,145,172,520,231,164,619,296,176
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,NA,NA,NA,1114,785,165,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,1131,1712,170,2030,1803,167,1891,1703,165
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",731,378,172,903,549,174,929,673,170,1034,659,176
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,2363,3242,153,2610,3565,146,2670,3715,145
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,517,331,158,735,505,154,818,618,167
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,1676,1955,161,1909,2280,161,1982,2424,160
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,1406,1558,142,1533,1722,143,1617,1741,143
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,2137,2197,155,1864,1947,153,2108,2140,159
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,1811,1555,177,1924,1771,179,1729,1477,176
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",563,302,186,689,411,177,735,439,164,826,475,168
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,NA,NA,NA,2085,2227,193,2519,2973,208
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",1849,2180,155,2597,3139,161,2938,3248,159,2614,3196,131
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,1872,1916,163,1604,1642,148,1254,1290,144
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",NA,NA,NA,475,273,165,370,336,143,611,428,155
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Total","Total",353,174,161,475,257,156,NA,NA,NA,584,366,157
