"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1406,1478,140,1431,1579,136,1467,1552,131
"Belgium",NA,NA,NA,1605,1740,138,1793,1990,138,1868,2030,137
"Bulgaria",208,84,180,312,119,170,471,209,161,565,270,179
"Croatia",NA,NA,NA,NA,NA,NA,1115,785,170,NA,NA,NA
"Cyprus",NA,NA,NA,803,1215,171,1386,1231,172,1302,1173,173
"Czech Rep.",623,322,168,762,463,167,849,615,168,944,602,167
"Denmark",NA,NA,NA,1661,2279,130,2036,2780,132,1929,2683,124
"Estonia",NA,NA,NA,627,401,174,738,507,165,914,691,176
"Finland",NA,NA,NA,1480,1726,151,1707,2039,151,1823,2229,152
"France",NA,NA,NA,1423,1577,140,1569,1763,143,1740,1874,143
"Germany",NA,NA,NA,1555,1599,126,1698,1774,131,1607,1631,127
"Greece",NA,NA,NA,1424,1222,173,1294,1191,158,1128,964,151
"Hungary",543,291,183,625,373,177,760,454,162,960,552,175
"Iceland",NA,NA,NA,1783,2673,160,1438,1536,149,1473,1738,140
"Ireland",1686,1988,142,1887,2281,150,1976,2185,147,1749,2138,128
"Italy",NA,NA,NA,1462,1496,148,1500,1535,153,1566,1612,159
"Latvia",NA,NA,NA,502,289,169,407,370,146,715,501,160
"Lithuania",408,201,175,516,279,170,572,338,160,695,436,174
"Luxembourg",NA,NA,NA,1773,1990,156,1861,2251,151,2099,2527,165
"Macedonia",NA,NA,NA,NA,NA,NA,883,342,166,688,320,180
"Malta",NA,NA,NA,697,1120,163,1573,1150,145,1404,1136,145
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,834,463,180
"Netherlands",1491,1520,117,1391,1482,117,1485,1654,115,1580,1735,120
"Norway",NA,NA,NA,1853,2456,127,1808,2670,118,1937,2837,116
"Poland",626,370,186,668,388,170,860,514,165,1056,590,177
"Portugal",NA,NA,NA,929,755,165,992,822,164,980,798,163
"Romania",269,111,187,391,195,178,493,244,167,539,287,180
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,760,383,183
"Slovakia",617,268,173,508,346,168,768,514,161,953,646,170
"Slovenia",1052,722,163,1168,872,178,1231,1036,163,1228,1003,169
"Spain",1344,1146,171,1273,1150,156,1298,1221,155,1307,1206,149
"Sweden",1357,1698,138,1478,1781,134,1626,2012,137,1890,2373,141
"Switzerland",NA,NA,NA,NA,NA,NA,2078,2980,136,2241,3337,133
"Turkey",NA,NA,NA,804,463,199,928,573,200,916,548,199
"United Kingdom",1194,1371,118,1294,1461,122,1357,1434,129,1251,1520,130
