"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1019,1071,165,737,813,164,974,1030,165
"Belgium",NA,NA,NA,1573,1705,163,1627,1806,153,1450,1576,138
"Bulgaria",241,98,185,337,128,171,NA,NA,NA,646,309,165
"Croatia",NA,NA,NA,NA,NA,NA,1487,1048,168,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",657,340,176,865,526,176,867,627,168,979,624,178
"Denmark",NA,NA,NA,1740,2386,147,1887,2577,128,1692,2354,118
"Estonia",NA,NA,NA,652,417,169,NA,NA,NA,NA,NA,NA
"Finland",NA,NA,NA,1426,1663,158,1766,2110,162,1982,2424,160
"France",NA,NA,NA,1261,1398,140,1298,1459,142,1397,1504,143
"Germany",NA,NA,NA,1230,1264,158,855,893,165,1109,1126,166
"Greece",NA,NA,NA,1323,1136,183,NA,NA,NA,NA,NA,NA
"Hungary",534,286,187,598,357,180,659,394,167,778,448,164
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",NA,NA,NA,2000,2417,152,NA,NA,NA,2029,2482,133
"Italy",NA,NA,NA,1839,1882,171,1518,1554,170,1338,1377,162
"Latvia",NA,NA,NA,550,316,171,397,361,138,562,394,142
"Lithuania",331,163,156,520,281,162,NA,NA,NA,NA,NA,NA
"Luxembourg",NA,NA,NA,1804,2025,168,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1370,1397,152,1207,1287,144,1459,1625,151,1264,1388,148
"Norway",NA,NA,NA,1826,2420,135,2110,3116,148,2175,3186,146
"Poland",639,378,187,734,426,169,740,442,161,977,546,181
"Portugal",NA,NA,NA,969,788,183,824,683,174,887,723,168
"Romania",268,110,189,456,227,180,455,225,165,546,290,186
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,719,363,178
"Slovakia",534,232,178,543,370,175,811,543,163,954,646,171
"Slovenia",NA,NA,NA,1119,835,178,1197,1007,174,NA,NA,NA
"Spain",1276,1087,178,1291,1166,159,1465,1378,167,1242,1146,153
"Sweden",NA,NA,NA,1424,1717,141,1706,2111,163,2159,2711,171
"Switzerland",NA,NA,NA,NA,NA,NA,2417,3467,166,2440,3632,137
"Turkey",NA,NA,NA,762,439,200,NA,NA,NA,747,447,198
"United Kingdom",1920,2204,177,1829,2064,160,1787,1888,163,1861,2261,173
