"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,1019,1071,165,737,813,164,974,1030,165
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,1573,1705,163,1627,1806,153,1450,1576,138
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",241,98,185,337,128,171,NA,NA,NA,646,309,165
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1487,1048,168,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",657,340,176,865,526,176,867,627,168,979,624,178
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,1740,2386,147,1887,2577,128,1692,2354,118
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,652,417,169,NA,NA,NA,NA,NA,NA
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,1426,1663,158,1766,2110,162,1982,2424,160
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,1261,1398,140,1298,1459,142,1397,1504,143
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,1230,1264,158,855,893,165,1109,1126,166
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,1323,1136,183,NA,NA,NA,NA,NA,NA
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",534,286,187,598,357,180,659,394,167,778,448,164
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,2000,2417,152,NA,NA,NA,2029,2482,133
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,1839,1882,171,1518,1554,170,1338,1377,162
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,550,316,171,397,361,138,562,394,142
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",331,163,156,520,281,162,NA,NA,NA,NA,NA,NA
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,1804,2025,168,NA,NA,NA,NA,NA,NA
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",1370,1397,152,1207,1287,144,1459,1625,151,1264,1388,148
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",NA,NA,NA,1826,2420,135,2110,3116,148,2175,3186,146
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Craft and related trades workers","Less than 30 years","Males",639,378,187,734,426,169,740,442,161,977,546,181
