"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",2664,2658,161,2581,2714,147,2454,2708,145,2654,2808,146
"Belgium",2421,2424,158,2438,2643,147,2772,3077,146,3166,3441,153
"Bulgaria",500,203,182,759,289,173,1003,445,163,1137,544,180
"Croatia",NA,NA,NA,NA,NA,NA,1942,1368,166,NA,NA,NA
"Cyprus",2001,1834,169,1274,1929,168,3016,2679,167,2671,2406,166
"Czech Rep.",918,475,169,1262,767,170,1416,1025,169,1604,1022,169
"Denmark",2496,3215,140,2684,3681,141,3190,4356,152,3360,4676,153
"Estonia",809,424,178,1062,679,171,1277,878,164,1702,1287,179
"Finland",1949,2312,162,2215,2584,160,2563,3061,159,2716,3322,159
"France",1939,1945,141,2119,2348,146,2179,2448,145,2424,2611,146
"Germany",2406,2490,146,2522,2593,141,3071,3208,143,2881,2924,136
"Greece",1724,1439,163,2070,1777,168,2319,2134,163,2417,2065,166
"Hungary",947,507,182,1119,668,178,1401,837,164,1583,911,167
"Iceland",1718,2250,138,2111,3165,161,2185,2334,161,2600,3068,158
"Ireland",3083,3635,134,2398,2899,146,2768,3060,146,2878,3519,141
"Italy",2489,2338,160,2378,2433,163,2732,2796,156,2655,2733,163
"Latvia",747,377,179,806,463,163,763,694,155,1131,793,163
"Lithuania",557,274,160,836,452,157,876,518,154,991,621,170
"Luxembourg",3450,3531,161,3456,3879,154,3423,4141,150,3197,3850,156
"Macedonia",NA,NA,NA,NA,NA,NA,1411,547,167,1070,498,181
"Malta",NA,NA,NA,NA,NA,NA,2052,1500,156,1810,1464,153
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1583,878,174
"Netherlands",1931,1970,127,1877,2000,119,2106,2346,121,2296,2521,126
"Norway",2326,3398,150,2847,3774,151,3076,4543,151,3470,5082,152
"Poland",1070,633,185,1172,681,170,1454,869,163,1835,1024,178
"Portugal",2229,1707,166,2511,2040,165,2210,1832,164,2372,1932,164
"Romania",592,243,183,724,361,173,1003,497,165,965,513,177
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1459,736,182
"Slovakia",844,367,171,838,571,169,1261,843,162,1513,1026,174
"Slovenia",1920,1319,172,1872,1398,176,1976,1662,166,2257,1843,177
"Spain",2269,1934,176,2245,2028,162,2217,2086,162,2395,2210,163
"Sweden",1961,2454,159,2437,2937,160,2636,3261,163,3141,3944,165
"Switzerland",NA,NA,NA,NA,NA,NA,3193,4579,138,3378,5029,137
"Turkey",NA,NA,NA,1918,1103,193,2079,1285,193,2107,1260,194
"United Kingdom",2449,2812,142,2722,3072,142,2400,2536,144,2313,2810,148
