"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,2999,3154,135,2651,2926,121,2951,3123,124
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,2713,2941,106,3220,3575,125,3341,3631,122
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",495,201,180,775,295,170,990,439,157,1113,533,172
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,NA,NA,NA,2079,1464,153,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,2040,3087,155,3802,3377,141,2799,2521,144
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",1147,593,161,1491,906,159,1584,1147,162,1753,1117,156
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,3041,4171,145,3331,4550,146,3240,4509,142
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,1151,735,141,1387,953,130,1502,1135,139
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,2926,3412,159,3163,3778,152,3372,4124,153
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,3009,3334,143,2650,2978,136,2935,3161,141
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,4062,4176,160,4134,4318,155,4112,4173,152
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,2569,2205,142,2335,2149,139,2238,1912,146
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",1004,538,189,1334,796,175,1429,854,163,1680,966,168
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,2639,3957,165,2086,2229,161,2346,2768,150
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",3078,3629,111,4409,5329,128,4777,5282,126,4086,4996,121
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,2818,2884,109,3907,3999,122,3946,4062,121
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,950,546,144,766,696,129,1034,725,134
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",641,316,127,901,487,125,1044,617,117,1093,685,121
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,4635,5203,155,4684,5665,156,5609,6754,169
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,NA,NA,NA,1593,617,166,1394,648,182
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,881,1416,137,2073,1516,121,2414,1952,141
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1574,873,173
"Netherlands","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",3171,3235,143,2755,2936,138,3129,3486,135,3128,3435,133
"Norway","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,3151,4178,147,3079,4547,140,3402,4983,140
"Poland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",1225,724,133,1318,766,115,1510,902,110,1912,1067,122
"Portugal","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,2858,2322,148,2643,2191,143,2467,2010,149
"Romania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",709,292,189,1082,540,178,1032,511,167,1194,634,180
"Serbia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1396,704,168
"Slovakia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",889,386,172,793,540,156,1235,826,146,1487,1008,158
"Slovenia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",2951,2027,176,2910,2172,178,3051,2566,169,2970,2425,179
"Spain","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",2461,2097,144,2709,2447,135,2741,2579,134,2761,2549,133
"Sweden","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,2519,3036,156,2646,3274,155,3015,3786,158
"Switzerland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,NA,NA,NA,3732,5352,127,4202,6255,136
"Turkey","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",NA,NA,NA,1735,998,186,2198,1358,180,2825,1689,186
"United Kingdom","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Professionals","Total","Males",3837,4407,140,4179,4716,140,3629,3835,142,3404,4135,146
