"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",NA,NA,NA,421,160,176,403,179,156,NA,NA,NA
"Croatia","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",570,295,163,779,474,171,831,601,182,914,582,172
"Denmark","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",2135,2749,152,1922,2636,136,2116,2889,123,2107,2932,124
"Estonia","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",NA,NA,NA,1456,1698,161,1580,1887,162,1812,2216,166
"France","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,1520,1709,146,1985,2138,149
"Germany","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",1564,1619,149,1454,1495,141,1736,1813,153,2174,2206,167
"Greece","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,1140,974,166
"Hungary","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",503,270,177,547,327,176,664,397,163,939,540,172
"Iceland","Services of the business economy","Skilled agricultural, forestry and fishery workers","From 30 to 39 years","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
