"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1446,1520,85,1572,1735,98,1592,1685,90
"Belgium",NA,NA,NA,2313,2507,132,2701,2998,134,2963,3221,126
"Bulgaria",315,128,152,477,182,160,702,311,154,801,383,164
"Croatia",NA,NA,NA,NA,NA,NA,1955,1377,166,NA,NA,NA
"Cyprus",NA,NA,NA,1070,1619,167,2436,2164,168,1961,1766,171
"Czech Rep.",716,370,143,1004,611,153,1280,926,160,1446,921,162
"Denmark",NA,NA,NA,2376,3259,137,2775,3790,142,2901,4036,143
"Estonia",NA,NA,NA,655,419,150,905,622,147,1086,821,164
"Finland",NA,NA,NA,1761,2054,143,2079,2484,145,2282,2790,149
"France",NA,NA,NA,1876,2079,113,2195,2467,125,2427,2614,135
"Germany",NA,NA,NA,1774,1824,106,2009,2098,109,2338,2373,123
"Greece",NA,NA,NA,1994,1712,202,2144,1973,193,2568,2194,163
"Hungary",765,410,164,952,568,158,1122,670,145,1085,624,148
"Iceland",NA,NA,NA,1622,2432,146,1502,1605,144,1806,2132,141
"Ireland",1367,1612,81,2393,2893,135,2714,3001,142,1976,2416,130
"Italy",NA,NA,NA,2302,2355,131,2513,2571,145,2336,2405,162
"Latvia",NA,NA,NA,627,361,154,585,532,150,784,549,152
"Lithuania",423,208,139,631,341,151,722,427,139,836,524,168
"Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,3073,3701,146
"Macedonia",NA,NA,NA,NA,NA,NA,1250,484,168,1243,578,183
"Malta",NA,NA,NA,NA,NA,NA,1692,1237,148,1420,1149,120
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1489,826,183
"Netherlands",1409,1437,114,1287,1372,91,1538,1714,94,1774,1948,103
"Norway",NA,NA,NA,2325,3083,134,2448,3615,135,2743,4018,135
"Poland",975,577,178,875,509,124,1121,670,140,1522,850,173
"Portugal",NA,NA,NA,1754,1425,155,1688,1400,162,2089,1701,166
"Romania",566,233,181,542,271,149,805,399,148,804,427,164
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1127,569,185
"Slovakia",753,327,152,646,440,141,1124,752,146,1179,800,157
"Slovenia",NA,NA,NA,2518,1879,177,2620,2204,168,2641,2156,181
"Spain",2106,1795,167,2067,1866,139,1939,1825,135,2210,2040,142
"Sweden",1828,2288,152,1946,2345,146,2132,2637,152,2395,3007,152
"Switzerland",NA,NA,NA,NA,NA,NA,2720,3900,119,2935,4370,124
"Turkey",NA,NA,NA,1591,915,202,2258,1395,195,NA,NA,NA
"United Kingdom",1547,1776,102,1870,2111,105,1503,1588,117,1738,2112,128
