"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Business economy","Professionals","Less than 30 years","Males",2495,2489,174,2539,2670,171,2431,2683,162,2618,2770,165
"Belgium","Business economy","Professionals","Less than 30 years","Males",2502,2505,174,2473,2681,169,2647,2939,161,2969,3227,169
"Bulgaria","Business economy","Professionals","Less than 30 years","Males",529,215,182,982,374,175,1583,703,165,1895,907,181
"Croatia","Business economy","Professionals","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1728,1217,169,NA,NA,NA
"Cyprus","Business economy","Professionals","Less than 30 years","Males",1918,1758,172,1255,1900,171,2103,1868,170,1991,1794,171
"Czech Rep.","Business economy","Professionals","Less than 30 years","Males",1280,662,167,1516,922,169,1715,1241,170,1893,1206,169
"Denmark","Business economy","Professionals","Less than 30 years","Males",2687,3460,157,2438,3343,146,2656,3627,138,2692,3745,136
"Estonia","Business economy","Professionals","Less than 30 years","Males",1636,857,181,1798,1149,173,1974,1356,166,2165,1637,180
"Finland","Business economy","Professionals","Less than 30 years","Males",2243,2660,163,2368,2762,159,2626,3138,159,2694,3294,160
"France","Business economy","Professionals","Less than 30 years","Males",2957,2967,151,2711,3005,173,2529,2843,162,2727,2937,168
"Germany","Business economy","Professionals","Less than 30 years","Males",3077,3184,163,2861,2941,161,2848,2975,156,3092,3138,158
"Greece","Business economy","Professionals","Less than 30 years","Males",1388,1159,168,1726,1481,172,1605,1478,164,1403,1199,155
"Hungary","Business economy","Professionals","Less than 30 years","Males",1690,906,184,1752,1046,183,1995,1192,166,2072,1192,169
"Iceland","Business economy","Professionals","Less than 30 years","Males",2584,3383,162,2861,4290,152,2742,2929,160,2845,3357,160
"Ireland","Business economy","Professionals","Less than 30 years","Males",2869,3382,159,2695,3257,171,2781,3075,165,3171,3877,144
"Italy","Business economy","Professionals","Less than 30 years","Males",1913,1797,180,1884,1928,183,2017,2064,168,2009,2068,184
"Latvia","Business economy","Professionals","Less than 30 years","Males",1149,580,178,1281,736,169,1130,1027,155,1748,1226,168
"Lithuania","Business economy","Professionals","Less than 30 years","Males",1024,504,175,1058,572,166,1269,750,157,1370,859,170
"Luxembourg","Business economy","Professionals","Less than 30 years","Males",3156,3230,176,2831,3178,172,2896,3504,169,2902,3495,184
"Macedonia","Business economy","Professionals","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,1684,652,169,1255,584,181
"Malta","Business economy","Professionals","Less than 30 years","Males",1778,1284,165,895,1438,166,2458,1798,176,2281,1845,162
"Montenegro","Business economy","Professionals","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1592,883,177
"Netherlands","Business economy","Professionals","Less than 30 years","Males",2407,2455,159,2112,2250,151,2112,2353,149,2065,2268,148
"Norway","Business economy","Professionals","Less than 30 years","Males",2916,4259,164,3123,4141,166,3142,4641,161,3430,5024,160
"Poland","Business economy","Professionals","Less than 30 years","Males",1453,859,184,1519,883,174,1727,1032,163,2065,1153,180
"Portugal","Business economy","Professionals","Less than 30 years","Males",1845,1413,169,1631,1325,168,1634,1354,167,1579,1286,171
"Romania","Business economy","Professionals","Less than 30 years","Males",779,320,186,1082,540,176,1464,726,167,1615,858,182
"Serbia","Business economy","Professionals","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1766,891,183
"Slovakia","Business economy","Professionals","Less than 30 years","Males",1363,593,175,1192,813,171,1759,1177,163,1808,1226,177
"Slovenia","Business economy","Professionals","Less than 30 years","Males",2100,1442,163,1978,1476,178,1965,1653,168,2183,1783,181
"Spain","Business economy","Professionals","Less than 30 years","Males",2049,1747,182,2071,1871,171,2167,2039,171,2225,2054,170
"Sweden","Business economy","Professionals","Less than 30 years","Males",2336,2924,171,2458,2961,170,2516,3112,172,2804,3520,172
"Switzerland","Business economy","Professionals","Less than 30 years","Males",NA,NA,NA,NA,NA,NA,3502,5022,172,3567,5311,171
"Turkey","Business economy","Professionals","Less than 30 years","Males",NA,NA,NA,1423,818,196,NA,NA,NA,2047,1224,193
"United Kingdom","Business economy","Professionals","Less than 30 years","Males",3104,3564,164,3281,3703,164,2745,2900,164,2704,3285,164
