"GEO","NACE_R2","ISCO08","AGE","SEX","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,2209,2323,134,1681,1855,116,2358,2495,130
"Belgium","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,2195,2380,134,2330,2587,122,2708,2944,131
"Bulgaria","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,456,174,176,534,237,151,658,315,174
"Croatia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,1664,1172,164,NA,NA,NA
"Cyprus","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",482,249,121,760,462,145,874,632,143,1083,690,163
"Denmark","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,2231,3060,137,2703,3691,133,2691,3744,136
"Estonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,492,315,138,600,412,133,831,628,161
"Finland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,1606,1873,138,1757,2099,145,1888,2309,148
"France","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,1621,1822,134,1923,2071,129
"Germany","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,2348,2414,121,1748,1825,113,2423,2459,133
"Greece","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,1850,1588,191,1805,1662,168,1971,1684,171
"Hungary","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",594,318,174,748,446,160,803,479,135,950,547,163
"Iceland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",1310,1544,99,2154,2603,137,2849,3151,142,3643,4454,137
"Italy","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,2112,2161,128,1865,1908,154,2081,2142,160
"Latvia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,470,270,170,320,291,133,NA,NA,NA
"Lithuania","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",403,198,145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macedonia","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,1226,475,168,980,456,184
"Malta","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,1509,1220,133
"Montenegro","Education, human health and social work activities, arts, entertainment and recreation, other service activities","Clerical support workers","60 years or over","Males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
